"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"MOZ",0,5,18467,0,81,8,0,1,886,18,0,76,125,39,3,1,6,9,3,0,0,0,0,607,0,0,0,845,22,535,296,0,22,2,21,0,518,156,0,0,518,1,0,0,33,3,29,0,51,3,0,1,4,121,0,1452,0,0,11,0,434,0,13,2877,0,17,1,0,0,1,1,139,0,0,0,0,0,3,0,0,0,17,0,202,299,0,0,4,1,167,0,0,5,0,1647,0,0,0,32,39,0,0,7,0,0,0,598,0,125,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,6,10760,18,0,667,0,0,428,0,195,36,0,1343,0,113,1,0,135,0,5,0,0,28372,0,0,0,0,0,0,32,3,1,1,0,17,0,2,0,0,2,0,76,0,5,2,68,1861,852,0,11,24,4,0,0,1,0,1,0,5,4931,8,0,0,2827,0,0,19,0,0,0,0,0,86500,573,25715
"MRT",0,0,3,0,27,11,0,0,25,10,0,0,174,168,101,2,1,3,0,0,1,0,2,34,0,0,0,0,26,275,55,0,15,43,20796,56,4,1628,1,0,9,1,0,0,1,2,116,0,15,2,244,2,61,0,93,817,0,0,3,0,5677,0,1913,94,0,333,3440,0,894,220,2,9,0,0,0,0,0,27,1,0,0,5,0,3,15,0,46,0,68,342,1,30,28,0,0,0,1,0,25,13,0,34,805,71,0,0,0,0,2,1,3,213,0,0,0,36,0,7314,1,0,0,0,0,0,0,0,0,0,0,0,1,98,6837,1,98,7,0,3,0,0,1,1,7,0,2,10,0,82,4,54,1,11,0,1,30,0,47,1,12451,5,0,212,0,0,0,0,2,0,1,1,15,0,0,29,42,420,1,0,0,0,0,1,123,6,1,0,1,1,472,0,0,4,0,1,0,0,0,10,3,0
"MTQ",0,0,0,0,0,1,0,3,29,1,0,0,24,0,0,0,0,0,3,0,0,0,0,9,5,0,0,0,1,117,9,0,3,15,0,1,0,0,0,0,0,2,0,0,0,0,10,0,0,70,9,0,0,0,0,19,0,0,0,0,4533,0,1,72,0,0,0,2497,0,0,0,1,1,0,1874,0,0,0,0,0,175,0,0,0,1,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,2,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,178,0,0,14,4,0,0,0,0,0,0,0
"MUS",0,0,0,0,0,0,0,0,3395,14,0,0,1061,0,0,17,0,0,0,0,0,0,0,0,0,0,0,435,0,2224,337,0,1,469,0,0,0,0,0,0,0,0,0,0,2,0,9,0,34,0,0,0,0,0,0,349,0,0,9,0,8622,0,0,6964,0,0,0,0,0,0,0,14,0,0,0,0,0,20,0,0,0,16,0,224,273,0,0,4,1,1205,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,113,27,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1015,0,36,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,34,0,51,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,24,0,0,0,0,0,0,0,0,1537,0,0
"MWI",0,0,278,0,190,0,0,2,1797,28,0,546,88,3,0,11,3,20,3,0,0,0,6,4,2,1,1,3654,36,988,108,4,7,6,0,0,412,459,0,0,0,0,0,0,60,13,68,1,102,3,1,1,15,228,0,341,0,0,13,0,268,0,30,13510,0,1,0,0,0,0,0,165,0,0,0,0,0,15,0,0,0,17,0,478,475,0,0,2,9,105,3,1,11,0,5,0,1,0,37,92,0,1,2,5,1,0,21,0,2,1,0,2,0,0,0,4,0,3,3,2,0,0,20171,0,0,7,0,66,0,419,0,0,0,0,339,50,0,1821,0,1,2,0,109,0,4,0,0,465,0,0,0,0,0,0,19,541,0,0,0,25,0,0,0,10,6,0,0,0,8,6,66,8,0,0,3,1,7,0,0,0,0,1,0,13,2059,14,1,0,3513,0,0,0,0,6,0,0,1,38316,7878,20442
"MYS",1,3,0,0,59,4,0,0,9817,37,0,0,40,0,0,19524,0,6,0,0,0,2,1,8,0,5554,0,2,0,2896,173,0,5,8742,0,0,0,0,1,0,0,0,0,0,5,3,390,0,50,9,94,4,215,0,0,471,0,1,24,0,231,0,0,5948,0,0,0,0,0,0,0,7,0,0,0,6,1,3477,1,0,0,43,50644,6601,792,1,7,2,0,83,0,47,2626,1,0,0,546,0,522,28,1,10,0,564,5,127,0,0,3,4,129,0,0,0,5,22,0,0,4,1034,0,0,0,0,0,24,0,0,0,0,0,0,0,0,347,53,2308,1421,8,462,10,4,12473,8,1,3,18,15,0,0,0,43,0,0,56,0,234,0,0,209128,8,0,0,10,0,0,0,2,2,1,108,0,0,0,0,0,4362,0,0,20,0,0,0,45,0,0,1,0,10637,0,0,12,0,3482,0,0,0,63,0,0
"MYT",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2822,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2,0,0,0,0,551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"NAM",2,7,4111,1,17,14,8,66,891,158,1,40,101,33,14,19,8,10,12,0,7,1,3,151,2,2,0,1211,1,531,199,2,21,725,14,21,579,174,4,0,1,7,134,0,30,27,1709,0,64,17,89,8,56,0,0,686,1,32,25,0,259,0,5,2212,0,31,61,2,13,0,1,132,1,0,2,0,1,400,8,2,1,33,19,125,257,8,0,12,47,180,6,5,195,21,169,1,48,0,133,8,0,12,16,6,3,0,22,0,30,5,39,0,0,0,0,244,0,0,3,0,0,0,33,0,1,27,57,49,0,0,1,5,197,2,206,59,0,1036,0,37,5,2,144,0,52,77,22,302,2,1,1,0,2,5,248,43,1,28,5,82,0,29,0,14,7,0,0,2,26,6,65,30,6,0,2,16,30,0,0,1,0,4,1,78,174,68,49,1,2902,1,0,5,6,10,0,0,0,38648,534,1471
"NCL",0,0,0,0,0,1,0,0,229,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,36,6,0,2,14,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,71,0,0,0,0,26,0,0,0,0,2769,0,0,50,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,134,0,3,0,0,0,2,33,0,1,4,0,0,0,486,0,4,0,73,0,0,0,0,0,0,0,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,81,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,2,0,0,6,0,0,790,0,3,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,75,1,0,0,0,0,63,0,0,0,0,83,266,0,0,0,0,0
"NER",0,0,0,0,8,0,0,0,30,16,0,0,84,16820,3362,0,0,1,1,0,0,0,0,0,0,0,0,3,9,242,53,0,5,0,7853,39,0,20,0,0,2,0,0,0,2,2,306,0,12,0,39,0,11,0,0,352,0,0,6,0,356,0,90,705,0,1468,179,0,8,0,3,34,0,0,0,0,0,0,0,0,0,9,0,0,197,0,0,0,0,243,0,0,15,0,0,0,0,0,4,4,0,0,825,41,0,0,0,0,0,0,0,0,0,0,0,0,0,6463,4,0,0,0,0,18,0,0,0,0,0,0,0,0,11110,0,86,4,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,4,0,0,37,226,0,0,45,0,0,0,0,0,0,1,1,7,0,0,0,672,10256,0,3,0,0,0,2,2,3,0,1,0,0,1592,0,0,0,0,0,0,0,0,10,0,0
"NGA",0,0,0,0,659,23,0,13,774,1393,0,0,341,26830,1271,0,12,66,52,0,0,16,5,0,0,0,0,193,3,5741,805,0,10,0,9946,12836,0,29,14,0,80,0,0,0,69,19,3282,0,277,24,0,10,110,0,0,2674,0,0,131,0,865,0,3944,37356,0,15977,210,0,4,0,172,632,0,0,0,0,0,0,0,0,0,495,0,104,7157,0,0,22,0,9417,0,4,766,0,0,0,0,0,280,296,0,0,6870,251,7,0,0,0,0,5,0,0,0,0,0,12,0,4101,33,0,0,0,332,4,0,0,0,0,0,169,0,7657,0,8,1867,156,0,0,0,0,8,0,264,0,57,0,0,90,0,0,0,31,0,0,173,0,0,2615,93,0,0,889,0,0,0,0,0,0,52,4,222,0,4,0,6028,13892,0,0,0,0,0,135,38,129,0,0,0,0,81664,0,0,32,0,0,0,0,0,1487,18,0
"NIC",33,2,0,1,0,65,0,3,144,23,0,0,23,0,0,0,9,0,3,0,2,49,27,221,0,0,0,0,0,2786,101,0,81,12,0,0,2,0,145,0,0,104157,129,0,2,4,124,0,53,178,5,68,0,0,0,1050,0,3,21,0,95,0,0,108,0,0,0,0,0,0,0,6,0,907,0,0,0,6,3955,0,3,7,0,1,14,0,0,1,4,158,46,1,10,1,0,0,1,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,44,0,1,0,0,1451,48,10,0,0,231,0,4,0,0,0,0,0,0,79,0,0,0,6,1,0,0,720,1,0,0,0,0,1,0,84,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,8,1,76929,0,0,331,0,1,0,0,1,8,0,0
"NLD",1549,1398,635,35,208,362,7,8,14194,1723,8,22,28864,10,16,81,180,29,9,33,9,0,63,2041,7,209,3,114,19,23906,2710,6,541,3927,43,73,344,43,946,0,986,216,58,3487,113,653,27505,21,2066,767,319,222,860,19,0,16446,17,576,414,1,9082,0,8,15499,12,1039,95,102,16,11,10,1144,2,37,553,0,253,1584,84,42,50,1632,23874,1082,1579,1738,1662,86,1723,3040,61,246,1571,34,148,5,479,0,1523,198,10,362,793,199,17,603,7,34,731,46,1,13891,2,13,0,672,14,8,145,15,0,2,36,21,2,23,14,27657,0,108,2,10,305,93,0,1474,30,4203,93,1150,69,305,685,1,1803,34,1,2426,16,15,1,80,2,347,1187,34,190,233,45,1553,0,105,23,1080,2753,0,15,15078,246,78,1380,5,4,309,5,55,945,19,4,16,0,40,363,23674,62,65,53,52,32629,862,7,443,10,1510,0,1,21,2775,66,81
"NOR",1,33,7,12,11,88,1,4,1234,207,0,0,412,0,2,2337,74,2,2,726,24,2,22,162,2,3,1,53,0,1148,347,2,760,403,12,16,3,16,344,0,17,56,6,0,47,52,1974,4,6506,54,64,83,45,3,0,3620,20,219,654,2,800,0,0,5354,2,128,6,0,60,1,0,120,0,24,0,0,6,186,38,115,1,599,61,545,259,837,250,545,87,491,14,23,174,3,61,0,271,0,793,14,8,96,50,38,1,526,0,13,30,41,4,310,1,43,0,784,5,1,16,5,0,0,3,1,0,15,0,98,0,11,0,1,42,6,965,0,7,55,2,1284,12,68,1523,0,684,206,3,221,7,2,0,1,0,54,344,2,27,13,4,71,0,17,7,300,103,0,0,1,299,25,10503,0,0,42,1,5,792,0,0,0,0,34,50,1870,24,28,12,17,7897,1,0,44,0,1403,0,0,5,294,13,6
"NPL",6,17,0,0,11245,11,0,2,2971,224,0,0,101,0,0,5731,2,1181,3,0,1,10,1,35,8,3367,11389,85,0,8154,499,0,22,4305,0,0,0,0,3,0,0,4,0,0,46,11,1247,0,168,14,0,6,4,0,0,319,2,0,92,2,545,0,0,9388,18,6,0,1,0,0,0,93,0,0,1,0,2,9234,3,0,0,78,1,385253,358,0,0,14,184,1066,28,215,1101,3,0,0,179,0,2916,5386,0,60,27,8,3,53,0,0,14,6,339,0,0,11,13,29,0,0,3,86,0,0,0,0,0,137,0,49629,0,0,0,0,0,1,418,220,0,959,21,543,52,2,695,0,7,10,4,213,0,0,0,220,0,0,146,0,48965,0,0,1966,0,4,0,0,1,0,0,4,8,5,184,0,5,0,0,0,16449,0,0,1,3,9,0,14,0,66,39,0,40214,0,0,25,0,866,0,0,0,594,0,0
"NZL",2,45,0,0,11,69,0,5,95814,126,0,0,56,0,0,111,3,1,7,1,2,0,11,135,2,78,2,1,0,3663,358,27,173,2613,0,0,0,0,46,0,0,25,0,0,25,41,1079,1,289,6,1,25,57,0,0,332,1,19,31,1930,349,0,0,37656,0,1,0,0,0,0,0,76,0,0,0,1,0,3085,1,88,0,122,356,1425,1536,98,189,7,20,224,3,14,2152,5,30,1,2858,43,2443,5,0,1,1,4,1,341,0,0,5,6,39,0,0,0,1,82,0,0,9,67,0,0,1,0,0,0,1,2223,0,9,20,0,0,0,3091,71,22,0,3,19,20,19,800,298,105,3,1,57,10,0,20,2,0,34,324,0,21,0,0,3674,10,0,0,46,10,0,0,1,16,2,195,3,0,0,0,0,1900,13,0,46,1150,1,0,113,0,1,45,5,12317,3,0,22,0,492,14,3771,1,2155,26,60
"OMN",12,551,0,0,22602,5,0,3,3649,180,0,0,287,0,0,12710,10,2317,5,0,4,7,4,72,16,134,69,118,3,12943,426,13,23,502,0,0,1,0,5,0,0,5,0,0,187,10,731,0,349,15,1,5,4618,0,0,1039,2,1,54,18,867,0,1,15436,5,10,0,4,0,0,1,857,0,0,2,12,1,952,1,0,0,45,2414,55697,565,7,211,8,467,2338,44,2978,1131,0,3,0,26,0,751,10307,0,1832,43,905,6,1852,0,0,10,4,16,3,0,17,23,43,6,0,21,119,0,0,0,0,2,131,0,11601,1,0,2,0,0,1,1047,375,25,959,0,9563,60,5,2055,0,7,5,11,310,0,7965,2,558,2,1,49,0,877,1067,0,3824,0,6,0,0,2,0,0,3,25,4,271,0,1,0,2,0,746,26,0,9,3,14,6,115,0,118,55,0,48988,0,1,5,0,173,0,0,2,1243,0,0
"PAK",7,135909,0,0,72206,4,0,3,4698,636,2,0,909,0,0,353,5,7512,9,0,17,10,6,70,15,274,100,205,0,32822,798,0,62,1160,0,0,0,0,11,0,0,4,0,0,104,19,6553,0,2232,61,0,9,76,0,0,2000,3,0,121,241,3080,0,0,69611,31,21,0,2,0,0,0,2557,0,2,0,0,0,2191,0,0,0,38,332,459093,1456,18403,127,9,364,6800,50,561,2287,0,0,0,61,0,1390,34370,0,297,49,249,9,81,26,4,2,13,3,0,0,21,34,60,0,0,24,1055,0,1,85,0,0,165,1,8106,0,28,0,0,0,1,2541,2879,433,1431,6524,0,87,14,530,0,16,4,30,561,0,0,1,78,0,0,230,0,70209,1,0,14487,0,8,0,0,2,0,0,0,42,3,788,0,2,1,0,0,1996,143,14,52,5,13,0,333,44,237,91,0,111201,0,0,7,0,132,0,0,0,2339,1,0
"PAN",1,0,0,0,1,124,0,3,31,10,0,0,17,0,0,1,5,0,2,0,0,10,35,168,8,0,0,0,0,546,54,0,201,1337,0,0,0,0,2287,0,0,2555,290,6,2,5,82,0,10,571,0,279,3,0,0,894,0,0,3,0,83,0,0,164,0,0,0,0,0,0,0,41,1,69,0,0,3,34,260,3,24,10,9,189,9,5,0,0,55,162,84,7,30,1,0,0,0,0,18,0,0,28,0,2,7,0,0,2,1,0,0,3,0,0,0,535,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,522,49,7,0,5,0,5,0,275,35,0,12,233,0,47,4,6,0,0,0,5,52,0,4,0,0,2,0,0,228,0,3,0,0,0,6,0,29,0,0,12,0,0,1,0,0,0,0,6,0,4,0,0,11,22,20062,0,0,250,0,1,0,0,0,8,0,0
"PER",546,0,3,0,0,45281,0,0,1843,184,0,0,307,0,0,2,7,0,8,0,0,0,3418,6354,0,0,0,1,0,6811,1306,0,19981,6464,0,0,0,0,1871,0,1,1345,85,0,6,24,2400,0,246,993,1,3418,1,0,0,24112,1,0,72,0,1651,0,0,2212,18,0,0,0,0,0,0,26,0,55,106,0,0,8,217,11,97,76,4,15,104,4,1,19,600,16750,0,2,14910,1,0,0,2,0,59,0,0,4,0,0,0,0,0,0,15,4,1,3,0,0,0,3010,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,48,713,228,0,9,0,5,1228,0,522,0,36,614,185,136,44,1,0,0,0,11,127,0,2,0,0,4,0,0,27,0,6,0,0,0,24,6,1050,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,19,60,142524,0,1,13354,0,0,0,0,0,24,0,0
"PHL",409,3,116,65,37463,32,3,0,32009,1723,0,0,1588,0,0,24,6,3962,68,0,5,0,37,28,0,5626,1,0,0,104238,1898,1,93,38214,0,0,2,16,56,0,2,59,0,0,1494,131,3095,0,1691,63,131,56,150,0,0,9761,0,0,328,0,2095,15,0,16029,0,8,0,0,0,0,1,849,0,15,0,6504,0,45709,1,0,0,167,883,433,3920,37,5,400,40,14602,0,910,81757,1,0,0,20350,0,14730,18319,724,716,0,456,20,5,0,0,33,2,4247,0,0,0,15,286,2,0,54,9,0,3,0,0,0,3,0,114496,0,41,0,1,7,0,2736,2155,10,4767,622,44,235,73,0,135,14,148,995,160,0,19,0,10282,0,2,32,0,29083,2,0,2540,11,0,2,0,7,0,0,3,58,1,1422,0,71,3,0,0,5376,0,0,249,0,85,3,271,0,0,3,0,665116,0,0,75,0,3643,0,0,1,134,2,0
"PNG",1,0,0,2,53,0,0,3,3914,30,0,0,116,0,0,13,6,5,4,0,2,2,8,48,4,40,0,4,1,1108,157,6,37,296,0,0,0,0,6,0,0,9,0,0,77,9,17,0,72,12,0,15,0,0,0,519,0,0,19,22,112,0,0,3982,0,1,0,0,0,0,0,121,0,0,0,4,1,632,12,0,0,13,1266,40,403,0,0,4,70,28,9,25,684,0,0,0,40,0,346,27,0,22,8,0,3,13,0,0,3,6,8,0,0,0,0,474,0,0,38,0,0,0,0,0,0,1,0,4509,0,0,3,0,0,0,125,29,0,1713,0,0,6,10,996,0,0,139,4,92,2,0,1,7,0,2,23,0,9,0,0,480,151,0,0,0,0,0,0,0,24,4,49,1,0,0,0,0,195,0,0,16,4,9,0,17,3,0,0,0,4636,0,1,3,0,59,20,73,0,278,0,0
"POL",1,16,15,12,10,1617,82,3,8052,5203,39,0,1555,0,0,6,280,0,1,293,13177,2,25,1018,1,0,0,5,1,21685,2161,0,63,119,0,2,0,6,52,0,0,41,40,0,91,4197,129460,0,1673,128,59,44,58,0,0,3214,267,5,181,0,21118,0,1,7300,57,11,4,4,0,0,0,2256,0,0,2,0,2,51,15,193,0,645,7,41,13596,22,48,455,10780,5272,7,29,173,749,5,798,93,0,78,17,0,38,8,91,1,2,0,10639,88,1453,3,20,195,1,0,745,34,3,23,0,20,10,1,0,4,1,0,33,0,28,2,0,25,0,2938,860,1,721,0,10,26,35,75,0,0,182,0,184,177,2,2,3,6,415,21547,0,6,6,3,11,0,0,0,0,426,0,0,0,2007,80,4743,0,0,63,0,0,20,26,22,0,0,8,18,806,4,4,40077,155,92791,272,0,112,0,257,0,0,11,1544,4,2
"PRI",3,0,0,0,1,154,0,11,48,3,0,0,4,0,0,3,0,0,1,0,0,1,16,27,0,0,0,0,0,87,9,0,116,101,0,0,0,0,444,0,0,101,2105,0,0,0,179,0,1,6737,0,110,8,0,0,505,0,0,0,0,68,0,0,57,0,0,0,1,0,0,0,5,1,53,0,16,8,2,127,0,154,1,0,11,2,0,0,0,17,59,9,14,24,0,0,0,1,0,12,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,13,0,2,0,0,241,105,68,0,6,0,0,8,1,1,0,0,0,0,1,0,1,0,0,1,0,0,46,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,36,0,6,0,0,0,0,239711,0,0,255,436,16,0,0,0,1,0,0
"PRK",0,0,0,0,0,5,0,0,194,218,0,0,203,0,0,9,0,0,0,0,8,0,0,152,0,0,0,0,0,193,106,0,2,2528,0,0,0,0,44,0,0,11,0,0,5,18,197,0,64,1,0,62,9,0,0,284,0,0,1,0,14,0,11,84,0,0,0,0,0,0,0,1,0,1,0,0,0,243,24,0,0,3,116,22,80,0,0,0,0,20,0,15,89,12071,0,429,114,0,796,0,0,2,0,0,0,10,0,0,0,2,23,0,0,0,0,1194,0,0,0,0,0,5,0,0,0,3,0,34,0,16,0,0,0,0,3,5,0,31,0,10,1,36,3839,0,0,4,0,4,0,0,0,0,0,0,1080,0,1,0,0,53,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,47,19,0,0,0,0,0,10,0,41,0,0,1026,0,0,9,0,556,0,0,0,11,0,0
"PRT",20,0,41087,3,1,1014,3,0,1979,148,1,0,2403,2,0,17,42,0,1,2,14,0,9,28903,0,0,0,48,3,16704,13483,346,43,199,10,5,491,201,44,0,3649,7,30,0,5,13,14559,0,108,28,13,36,11,1,1,8523,17,1,38,0,92026,0,30,4609,6,4,61,37,16,1215,19,47,0,3,4,0,0,71,0,8,0,43,37,476,151,13,3,13,22,703,2,1,66,12,8,2,0,0,6,1,0,3,7,2,0,1,0,10,5436,7,336,87,208,4,0,65,1,3,3,0,4,0,5821,3,7,0,32,3,1,947,4,0,10,0,1351,102,2,10,0,59,24,25,140,0,51,10,0,0,4,0,4,0,10,171,263,0,1,0,63,10,0,3,2,0,14,0,898,0,14,4,315,15,0,2,0,3,24,0,0,173,0,0,4,43,23,3,741,75,23843,5,0,8147,0,2,0,0,0,3796,278,121
"PRY",0,0,0,0,0,60139,0,0,92,18,0,0,45,0,0,302,1,0,0,0,1,0,1434,23854,0,0,0,0,0,1344,135,0,755,3046,0,0,0,0,26,0,3,31,0,0,2,8,313,0,41,39,0,41,0,0,0,2230,0,0,3,0,168,0,0,330,0,0,0,0,0,0,0,8,0,5,1,0,27,142,22,0,0,25,0,0,196,0,0,1,9,306,0,1,4463,0,0,0,3,0,683,0,0,1,0,0,1,0,0,0,0,2,15,0,0,0,0,531,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,144,54,0,34,0,0,18,75,497,0,104,5,74,1525,0,0,0,0,0,0,25,0,0,0,0,27,0,0,2,0,0,0,0,35,6,0,20,0,0,0,0,0,4,0,0,1,0,0,0,9,0,0,0,510,15727,0,0,34,0,2,0,0,0,58,0,0
"PSE",1,0,0,2,2181,4,0,3,267,19,0,0,13,0,0,150,11,1072,0,0,47,2,20,48,1,0,0,0,0,686,24,0,49,11,0,0,0,0,6,0,0,21,0,0,32,15,54,0,67,42,1897,30,5892,0,0,312,0,0,7,0,88,0,0,318,11,1,1,0,0,0,0,31,0,2,0,0,1,21,36,0,0,173,4,46,78,0,5400,1,12136,38,7,82708,0,0,0,0,2,0,54,2377,0,28026,7,11393,1,4,0,0,0,6,0,0,0,0,0,665,0,0,2,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,126,14,0,5,787,0,62,9,395,0,2,180,0,21,0,0,0,2994,0,7,89,0,2467,1,0,4,0,0,3,0,5,0,0,0,32,5,75,0,0,21665,0,0,13,0,0,0,0,8,140,302,0,0,131,0,11663,0,0,31,0,4,0,0,303,154,0,0
"PYF",0,0,0,0,0,0,0,0,94,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85,18,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,77,0,0,0,0,19,0,0,0,3,2332,0,0,65,0,0,0,2,0,0,0,2,0,0,1,0,0,10,0,0,0,0,2,4,1,0,0,0,2,18,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,871,0,0,0,1,0,0,13,0,0,0,0,0,0,2,2,0,5,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0,0,0,0,0,14,0,0,0,0,0
"QAT",0,40,0,0,3762,0,0,1,332,5,0,0,7,4,0,4713,2,37,0,0,0,0,1,5,1,37,0,0,81,263,13,2,5,149,1,13,2,22,1,0,0,1,0,0,7,3,27,0,13,1,10,2,91,56,0,81,0,97,4,0,75,0,13,561,0,1,0,0,0,0,0,4,0,0,0,2,0,573,2,0,0,6,17989,644,21,5,35,1,10,23,2,1526,377,0,2,0,219,0,405,877,0,497,2,174,0,101,0,0,1,0,0,150,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0,12309,0,0,0,0,72,0,80,8,49,37,76,48,2,0,5194,0,2,20,0,5,0,1712,0,0,0,1,14,0,2085,332,0,465,0,0,0,18,0,238,0,0,5,0,13,0,0,146,1905,4,374,0,0,8,0,2,35,297,0,5,3,0,932,0,0,2,0,145,0,0,1177,44,0,0
"REU",0,0,0,0,0,1,0,0,60,1,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,38,15,0,2,0,0,1,0,1,0,470,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,27,0,0,0,0,7091,0,1,30,0,0,0,115,0,0,0,4,0,0,159,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,1034,0,1,0,0,0,0,0,0,0,0,136,276,0,0,407,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,15,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,24,0,0,1,0,0,0,0,0,25,0,0
