"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"QAT",0,169,0,0,2005,0,10,0,260,37,0,0,29,0,0,15505,20,168,0,0,0,0,0,5,0,4,2,0,1,90488,72,1,8,13,0,0,1,1,0,0,0,0,0,0,18,2,253,4,25,1,8,0,15832,230,0,34,0,376,9,0,240,0,2,923,0,0,0,0,0,0,3,116,0,0,0,3,0,23,0,0,0,8,5236,58134,11,14,161,1,18,379,0,10715,41,11,9,0,0,0,16,914,0,1445,0,173,0,3083,0,0,5,1,4,155,0,1,8,1,2,3,2,2,0,0,0,0,0,2,0,215,0,0,3,0,228,0,99,33,4294,15,194,15948,1,0,11194,1,5,0,1,10,0,1628,0,0,22,3,9,0,1109,2290,0,35,0,0,0,157,0,267,0,0,1,0,116,0,1,1407,93,0,211,0,0,0,0,0,104,2179,0,12,6,0,1079,0,0,2,0,2,0,0,3674,15,0,0
"REU",0,0,0,0,2,1,0,0,32,1,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,96230,18,0,1,0,0,0,0,1,0,217,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,21,0,0,0,0,5411,0,1,27,0,0,0,39,0,0,1,1,0,0,37,0,0,0,0,0,0,0,0,0,2,0,0,0,4,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,1206,0,1,0,0,0,0,0,0,0,0,37,306,0,0,448,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,10,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,17,0,0,0,0,0,0,0,0,54,0,0
"ROU",1,0,0,75,7,122,73,0,1887,19482,1,0,29764,0,0,1,2701,1,24,51,393,0,11,477,0,0,0,0,0,2443,9089,0,278,325,0,0,0,0,30,0,0,11,3,4,1112,2999,140034,0,7094,8,2,83,56,0,0,70996,320,0,1321,0,34659,0,2,18900,84,0,4,0,0,0,0,6068,0,0,0,0,0,1,0,145,0,38022,0,1,2135,130,332,179,18843,261851,0,1440,4,1631,0,150,0,0,4,12,0,1066,0,59,0,0,0,39,594,14,0,3,7129,0,0,49,148,0,381,0,45,1,0,0,0,0,0,0,0,5,0,0,1,0,4614,6401,0,302,6,1,38,18,9,0,543,0,0,6343,0,8,0,12,0,0,9725,0,26,0,0,0,0,0,0,0,974,0,0,3,3237,276,7443,0,0,426,0,0,0,3,1,0,0,0,1,4381,0,0,3420,252,24285,86,0,92,0,2,0,0,0,1135,0,0
"RUS",0,510,50,17,33,242,49062,0,2819,3746,87704,10,831,7,30,38,3121,1,6,50,162215,0,40,223,0,0,0,2,20,856,2627,0,273,5713,11,26,1,283,87,8,76,62,273,0,1707,5834,128855,0,758,49,154,166,626,0,3,8814,21857,25,1987,0,7474,0,1,4296,45258,33,18,0,0,10,66,7310,0,0,0,0,0,23,3,176,0,2355,16,656,889,359,142,52,13716,12209,0,198,929,516638,35,73741,13,0,945,8,9,135,0,662,0,57,0,12223,53,24364,1,97,34405,9,20,184,44,60,138,51,119,2537,10,5,0,11,3,120,1,61,0,2,64,23,5743,1997,9,569,6,91,103,75,22,4,9059,1,1055,1122,3,39,0,6,1,1631,0,4,45,22,5,12,0,7,2,5,328,0,0,0,588,276,2292,0,10,278,14,0,24,74033,29912,0,0,0,32,3470,15,25,715226,13,43964,236887,0,73,0,1218,0,0,58,589,52,5
"RWA",0,0,801,0,0,0,0,0,553,112,0,26589,6474,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,8,89571,502,0,7,0,0,2,186366,10026,0,0,0,0,0,0,0,6,575,0,218,0,0,0,5,164,0,114,1,60,428,0,2759,0,102,1889,0,140,28,0,0,0,0,35,0,0,0,0,0,0,0,0,0,10,0,0,24,0,0,0,0,403,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,80,0,0,0,0,8,0,0,0,2201,0,0,152,0,0,0,0,444,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,4,32,0,0,0,0,0,0,89,0,0,0,12,343,156,0,0,0,108,1,0,0,0,0,0,0,0,4652,16183,0,0,38,0,0,0,0,0,0,0,0,4361,3393,0
"SAU",1,33560,0,0,6274,26,528,1,7193,361,0,0,608,0,0,88407,255,490,1,0,5,1,6,307,0,22,7,3,22,5831,1368,0,41,89,0,0,6,3,31,0,0,4,0,1,271,247,3385,3,298,7,1852,54,86181,0,0,648,10,13475,294,2,1543,0,45,13213,0,3,19,2,0,0,0,289,0,18,0,15,0,179,0,2,0,270,139671,204994,153,2712,9918,9,195,1219,0,104901,220,0,16,0,0,0,126,2461,1,56160,3,6693,1,37148,0,0,1,6,17,26,0,0,57,41,2,207,62,19916,0,0,1,35,0,11,0,1810,0,1,1,1,0,0,1258,611,23214,1240,1983,124532,27,5,50086,16,85,1,3,7,0,13880,0,1810,0,22,269,0,0,36566,172,291,0,2,0,19,1,616,0,0,36,16,4983,0,4,62274,372,0,800,17,0,2,0,0,10,72314,1,61,131,0,72782,0,0,400,0,19,0,0,62432,702,1,0
"SDN",0,0,2260,0,20950,2,0,3,3228,355,0,1188,1784,18,0,0,25,957,0,0,2,0,0,8,0,0,0,0,4313,3849,1417,0,9,166,3,925,8413,380,0,0,0,0,0,0,200,38,873,167,376,1,559,0,10977,15916,0,231,12,20414,510,0,6582,0,325,6879,0,9,43,0,0,0,0,529,0,0,0,0,0,14,0,20,0,80,0,172,121,0,1748,2,1789,2319,0,2946,17,0,2178,0,0,0,17,6538,1,206,0,2020,0,0,0,0,2,2,4,3,0,0,0,1,4,143,55,0,0,1,193,1,0,0,0,0,0,110,0,63,2152,1,1501,2729,0,29,7228,0,1,1,10,0,40,0,1,32,0,40,0,4240,0,1,186,1026,103490,0,4,1,0,6,0,11,0,449063,0,0,11,9,2922,12,0,31,90150,18,0,0,0,0,0,0,3,147,3,8466,0,0,22470,0,0,0,0,0,0,0,8720,3397,622,0
"SEN",0,0,0,0,4,9,3,1,463,305,0,3,4637,522,958,0,31,6,2,0,1,1,9,349,0,0,0,0,3,3230,2654,1,52,18,7124,1399,66,7260,3,1,1280,0,0,0,7,80,3757,0,152,25,665,13,105,0,1519,21123,9,0,181,0,75172,0,18384,1801,0,448,5353,2,26105,7951,76,346,0,3,14,0,1,2,3,3,2,49,1,1,12,0,3,18,188,65270,0,0,41,0,0,0,0,0,15,33,0,648,295,412,0,0,0,1,186,0,0,1857,0,28,1,31,0,10494,5,0,2,1,0,7059,2,4,0,0,12,21,83,515,504,81,757,231,0,16,15,0,4,0,0,1,102,0,1,3962,0,26,1,14,767,81,141,40,203,0,0,0,0,2331,0,0,8,0,0,3,17,8,656,0,1,0,2,777,0,0,0,0,0,0,344,50,0,0,7,11,28764,2,0,6,3,1,2,0,0,3211,87,0
"SGP",0,30,0,0,212,1,0,0,23084,151,0,0,241,0,0,9488,13,18,1,0,0,1,0,61,0,410,2,0,0,2366,1023,0,86,54171,0,0,0,0,0,0,0,7,0,1,15,44,1272,0,382,0,5,2,24,0,0,219,9,0,133,0,936,0,0,21926,0,0,0,0,0,0,0,31,0,0,0,1,0,10360,0,0,0,37,24193,16888,79,2,0,8,2,299,0,7,970,0,0,0,18,0,45,70,1,1,0,140,0,1088,0,0,0,2,1819,0,0,0,67,21,0,98,27,2,0,0,0,0,0,1,0,123384,0,0,0,0,0,0,1463,389,5,2507,50,14290,22,1,1765,90,1,1,4,50,0,0,0,42,0,0,49,0,316,0,0,0,0,0,0,0,0,0,0,0,0,7,230,0,0,0,0,0,2212,0,0,9,0,0,0,66,0,0,0,0,19350,0,0,5,0,609,0,0,0,858,0,0
"SLB",0,0,0,0,0,0,0,0,1120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5802,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,152,2,0,0,208,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,9,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,85,2,0,0,0,0
"SLE",0,2,0,0,1,0,1,0,1188,107,0,0,832,3,6,0,1,0,0,0,1,0,0,6,0,0,0,0,0,23864,135,1,2,28,207,81,0,0,0,0,6,0,0,0,1,9,1073,0,113,0,0,1,6,0,1,175,0,0,56,0,395,0,4,6749,0,1713,4632,0,392,116,5,34,0,0,0,0,0,1,0,0,0,13,0,63,32,0,1,5,2,525,0,0,3,5,0,0,0,0,5,4,0,227,4111,26,0,0,0,0,0,0,0,1,0,0,0,0,0,297,1,0,0,0,0,10,0,0,0,0,0,39,0,7,1206,0,776,168,0,5,1,13,0,0,0,0,1,0,0,23,0,1,0,4,0,1,17,0,3,1,1646,0,0,0,0,0,0,0,0,0,1,1,296,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0,7,0,14949,0,0,0,1,0,0,0,0,392,0,0
"SLV",0,0,0,0,0,33,0,0,1748,29,0,0,238,0,0,1,4,0,24,0,0,3144,33,114,4,0,0,0,0,14448,402,0,267,32,0,0,0,0,134,0,0,1599,15,0,2,22,490,0,32,69,0,203,16,0,0,2565,0,0,35,0,314,0,0,269,0,0,7,0,0,0,0,7,0,8328,0,0,0,1,6006,0,0,6,0,1,4,2,0,4,5,5706,21,10,8,2,0,0,0,0,15,0,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,98,76,0,0,0,0,930,31,2,0,0,99,0,33,1,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,10,326855,0,0,126,0,0,0,0,0,3,0,0
"SOM",0,0,0,0,964,0,0,1,3017,429,0,0,1707,0,0,0,13,56,0,0,1,0,0,0,0,0,0,0,0,2306,3345,0,11,0,0,0,0,0,0,0,0,0,0,0,3,9,2409,16273,2851,0,3106,0,1785,421,0,85,1,107723,4574,0,1597,0,0,37273,0,0,4,0,0,0,0,145,0,0,0,0,0,0,0,0,0,283,0,0,65,0,150,2,762,3941,0,614,0,0,47892,0,0,0,0,336,0,0,0,10428,0,0,0,0,0,2,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,5,271,0,24,0,0,0,4,9638,10887,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,36,0,876,41,0,0,0,0,0,0,0,110,0,0,1,30,25179,35,18,140,0,0,17,0,0,0,0,0,0,1167,261,4208,0,0,14186,0,0,0,0,0,0,0,87964,11975,0,0
"SRB",0,0,0,42,3,18,29,0,4752,35979,3,0,153,0,0,0,471,0,0,27592,76,0,3,96,0,0,0,0,0,3280,8855,0,19,212,0,0,0,0,1,0,0,0,3,0,378,595,22370,0,495,9,7,2,11,0,0,523,11,0,63,0,12204,0,0,1470,7,3,1,1,0,0,0,635,0,0,0,0,0,1,0,37332,0,9080,4,32,18,7,47,38,19,7712,0,72,6,271,0,1,0,0,3,5,0,16,0,40,0,0,0,3,1549,4,0,4,34,0,0,11,7817,7,161,0,8692,0,0,0,0,0,0,0,0,0,1,0,0,0,3163,980,0,254,0,0,5,5,5,0,259,0,0,27,0,6,0,0,1,1893,1211,0,1,0,0,0,0,0,0,0,0,0,0,0,498,8075,2945,0,0,16,0,0,0,1,5,0,0,0,6,449,0,0,423,2,7948,29,0,95,0,0,0,0,0,1235,8,2
"SSD",0,0,13,0,4446,0,0,0,8229,14,0,24,24,3,0,0,1,117,0,0,0,0,0,3,0,0,0,0,620,32047,113,0,1,0,1,388,14380,106,0,0,0,0,0,0,2,2,36,0,3,0,0,0,7835,1018,0,2,0,339278,2,0,91,0,36,90,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,193,0,0,209,0,10,111,0,74,2,0,45059,0,0,0,0,2233,0,46,0,455,0,0,0,0,0,0,0,2,0,0,1,0,2,21,1,0,0,0,2,0,0,0,0,0,0,1,0,0,496,0,11,108,0,1,431,0,0,0,0,0,0,0,0,1,0,18,0,760,0,0,4,84,143,105789,2,1,0,0,0,0,0,0,0,0,2,0,94,0,0,0,1067,3,0,0,0,0,0,0,2,0,10,229934,0,0,284,0,0,0,0,0,0,0,591,125,5,0
"STP",0,0,1407,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,15,34,0,9,0,0,0,0,0,0,0,521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,51,0,1816,132,0,0,32,0,0,0,2076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,6,0,0
"SUR",86,0,0,0,0,0,0,10,13,2,0,0,345,0,0,0,0,0,1,0,0,0,0,474,10,0,0,0,0,24039,9,0,0,441,0,0,0,0,0,0,0,1,0,125,0,1,3,0,2,2,0,0,0,0,0,15,0,0,0,0,1619,0,0,53,0,0,0,2,0,0,0,1,0,0,1954,0,970,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12888,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1217,0,0,11,0,0,0,0,0,1,0,0
"SVK",0,13,2,6,5,10,12,0,794,4901,4,0,470,0,0,0,238,0,0,402,37,0,2,43,0,0,0,0,0,430,7477,1,27,96,0,0,0,2,5,0,0,2,12,0,28,34763,7044,0,392,0,9,11,22,0,0,920,87,3,77,0,1163,0,0,5077,7,2,0,0,0,0,0,144,0,0,0,0,0,0,0,140,0,4151,3,12,1333,12,8,32,28,1646,0,12,14,35,2,3,0,0,47,4,0,11,0,5,0,0,0,16,157,16,0,4,12,0,0,20,60,0,39,0,11,7,0,0,0,0,0,0,0,0,0,0,8,0,236,1217,0,7,0,8,4,4,3,0,761,0,0,31,0,2,0,0,1,644,940,0,4,0,0,0,0,0,0,0,228,0,0,0,0,192,287,0,0,18,12,0,5,1,0,0,0,0,13,87,0,0,990,0,320,10,0,4,0,178,0,0,3,175,0,0
"SVN",0,0,0,8,2,133,3,0,1155,4911,1,0,100,0,0,0,151,0,0,7930,15,0,1,62,0,0,0,0,5,3430,2549,0,56,84,0,1,0,2,7,0,0,0,4,0,5,275,13725,0,167,17,4,11,11,0,0,253,35,1,35,0,581,0,2,486,3,2,16,0,0,0,3,33,0,1,0,0,0,0,1,8498,2,192,3,9,29,6,9,5,16,2159,1,39,11,10,1,2,0,0,1,2,0,4,0,5,0,1,0,3,181,4,0,6,40,2,2,10,1422,1,18,0,703,2,0,0,0,0,0,1,1,1,3,0,3,0,120,202,1,4,1,2,1,6,7,0,81,0,0,60,0,1,0,0,26,102,629,0,2,1,0,1,0,1,0,0,4956,0,0,0,199,0,446,0,0,4,0,0,21,1,2,0,0,0,7,147,0,0,179,9,2878,20,0,12,0,1,0,0,1,305,1,1
"SWE",1,1511,99,117,160,435,232,1,3341,2706,298,262,814,9,9,625,1039,17,13,4519,1092,3,475,1071,11,2,4,48,10,2524,3694,3,4437,2971,68,132,237,69,1213,1,34,65,270,1,344,592,19933,44,11973,87,328,370,537,1039,0,5391,2920,1814,29144,5,2935,0,10,13314,104,211,42,1,344,12,33,2227,3,113,1,1,10,69,58,1358,17,2545,257,2028,483,7387,30549,982,590,3300,26,1137,1068,838,388,94,55,0,1253,165,46,4326,117,316,3,662,3,804,1190,620,1,829,59,13,29,481,499,11,346,147,144,112,40,4,1,20,9,147,1,40,1,3,309,70,2447,20270,49,446,44,1270,94,658,1144,60,8732,3,11,684,21,276,0,65,3,2190,5231,45,418,246,49,90,1,78,264,3862,1444,6,1,4,356,360,0,3,6,2362,8,33,3636,37,35,0,2,28,486,7939,127,251,1480,313,15087,402,1,147,1,1661,0,2,172,1066,57,36
"SWZ",0,0,88,0,0,0,0,0,216,14,0,40,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,63,0,11866,42,0,3,0,0,0,32,8,0,0,0,0,0,0,2,1,9,0,22,0,0,0,0,1,0,2,0,4,1,0,13,0,0,634,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,19,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0,3,0,0,81,0,0,0,0,39,1,0,25,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,26,10,5,0,0,75,0,0,0,0,0,0,0,0,37323,3,6
"SYC",0,0,0,0,3,0,0,0,278,10,0,0,11,0,0,19,0,0,0,0,1,0,0,6,0,0,0,1,0,4658,37,0,0,55,0,0,0,0,0,0,0,0,4,0,1,2,10,0,3,0,0,0,1,0,0,7,0,0,1,0,97,0,0,589,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,631,1,0,0,0,0,135,0,0,0,5,35,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,93,26,0,0,0,0,0,0,0,1433,0,0,74,0,1,0,5,0,0,12,0,8,0,11,0,1,3,0,0,67,0,0,0,0,0,0,0,0,1,0,0,16,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,26,2,5,0,5,0,0,0,0,0,0,0,0,323,0,0
"SYR",0,652,0,0,5271,117,16951,29,4271,541,0,0,7830,0,0,0,6500,344,0,0,28,0,0,275,0,0,0,0,0,6823,12458,0,130,0,0,0,1,0,15,0,0,1,0,0,4340,516,6675,25,2086,3,607,11,73624,1,0,647,8,235,2584,0,1958,0,5,1236,0,5,1,28,0,0,0,1489,0,10,0,0,0,0,1,21,0,411,235,6,305,342,1001912,13,1355,880,0,600062,0,0,9,0,0,0,0,2184,0,1158473,0,4697,16,7,0,0,0,19,0,228,0,0,0,22,0,0,1088,0,0,0,0,28,14,0,0,17,0,0,0,0,0,0,1980,3587,0,23,1240,15,30,0,7,0,71,0,0,4,0,31796,0,850,0,294,1171,0,66432,49,0,0,0,0,0,240,15,92,0,0,75,26,65645,0,0,0,10,0,0,7,0,0,0,0,352,2530059,0,6,1118,0,42838,0,0,1549,0,0,0,0,759,118,0,0
"TCD",0,0,5,0,735,0,0,0,31,3,0,0,73,120,0,0,1,62,0,0,0,0,0,0,0,0,0,0,9341,245,47,0,7,0,1,7608,589,1489,0,0,0,0,0,0,1,1,44,0,3,1,2,0,79,0,0,19,0,42,3,0,1221,0,591,65,0,2,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,87,0,12,0,0,10,0,0,0,0,202,0,1,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,5,0,0,0,0,0,0,0,340,3747,0,17,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,26,0,391,42686,2,0,0,0,0,0,0,1185,0,0,21,0,14,0,0,0,0,94,0,0,0,0,0,0,0,1,0,55,0,0,60,0,0,0,0,0,0,0,29,7,0,0
"TGO",0,0,1,0,0,0,0,0,152,99,0,1,2683,30456,2830,0,1,0,0,0,0,0,0,6,0,0,0,0,38,12838,893,0,24,63,4792,79,73,801,0,0,4,0,0,0,0,8,5470,0,57,1,0,1,0,0,0,146,0,0,52,0,8331,0,9122,508,0,30511,309,0,95,13,118,2,0,0,0,0,0,0,0,0,0,7,0,0,23,0,0,3,4,2354,0,0,2,0,0,0,0,0,1,1,0,0,91,0,0,0,0,0,8,0,0,5,0,1,0,1,0,1154,0,0,0,0,0,30,0,0,0,0,1,0,4,7484,30953,0,333,47,0,1,1,0,0,0,0,0,2,0,0,52,0,0,0,0,35,3,3,81,0,1,272,0,0,19,0,0,0,0,4,0,1,3,136,0,0,0,81,0,0,0,0,0,0,0,2,1,0,1,0,0,84,0,0,0,0,0,0,0,0,8,0,0
"THA",0,1,0,0,1951,16,0,0,28230,2718,0,0,3678,0,0,3481,34,305,0,0,0,1,3,317,0,1758,6,0,0,47605,8287,0,59,15116,1,0,2,0,0,0,0,2,0,1,102,688,32242,0,5845,4,0,5,103,0,0,888,48,1,6237,0,7983,0,1,14579,0,0,39,0,0,0,0,107,0,1,12,0,0,5757,1,0,1,412,5632,1245,112,2,30,459,2,5154,0,30,20340,3,1,0,75720,0,14045,1287,87382,0,0,334,0,783,0,1,102,1,622,1,1,1,279,40,0,51,89,188591,0,6,0,0,0,1,0,3200,0,26,12,0,0,0,5663,9204,771,3204,3,284,59,11,205,6,39,4,232,200,0,1,0,1073,4,12,226,0,885,0,0,4835,0,0,0,14,1,0,0,4,50,109,16768,0,101,1,0,0,0,0,0,7,0,0,0,48,0,0,4,1,108841,2,0,9,0,4677,0,0,0,824,0,0
"TJK",0,2744,0,0,1,0,322,0,44,51,88,0,25,0,0,0,53,0,0,0,2995,0,0,1,0,2,0,0,0,14311,86,0,1,6,0,0,0,0,0,0,0,0,0,0,4,77,3259,0,19,0,15,0,11,0,0,33,101,0,65,0,42,0,0,73,109,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,63,4,221,8,0,231,60,0,0,2,12668,0,1627,0,0,2,0,0,0,0,62,0,0,0,49,0,95,0,0,106,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,210,17,0,12,3,80,0,0,0,1,20,0,18,2,0,0,0,0,0,49,175402,0,15,0,0,0,0,0,0,0,1,0,0,0,3,30,65,0,0,0,0,0,0,0,261,0,0,0,0,116,0,0,16461,0,709,4223,0,0,3,0,0,0,0,21,3,0
"TKM",0,32,0,0,0,0,1095,0,14,19,1212,0,7,0,0,0,35,0,0,0,1662,0,0,3,0,0,0,0,0,13824,45,0,1,0,0,0,0,0,0,0,0,0,0,0,2,35,955,0,3,0,0,0,4,0,0,30,80,0,9,0,33,0,0,56,41,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,1,669,0,0,268,47,0,0,1,3718,0,141,0,0,7,0,0,0,0,22,0,0,0,31,0,83,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,2,0,0,0,0,16,0,0,2,0,0,0,0,0,1,60479,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,32,0,0,0,0,0,0,448,0,0,0,0,0,226,0,0,7548,0,637,8540,0,0,0,0,0,0,0,2,0,0
"TLS",0,19,0,0,86,3,0,0,6554,13,0,0,18,0,0,18,1,4,1,0,0,0,3,93,0,2,0,0,0,334,56,0,9,306,0,0,0,0,1,0,7,0,18,1,3,7,117,0,12,1,3,3,0,0,0,33,1,0,10,0,50,0,0,2101,0,0,0,0,0,0,0,156,0,1,3,0,1,214,1,1,0,6,15258,22,3,0,0,1,4,207,0,43,230,1,0,0,0,0,153,103,3,3,0,0,0,0,0,0,11,0,23,0,0,0,2,3,0,0,8,0,0,3,0,0,0,0,0,214,0,1,0,0,0,0,117,18,0,68,199,39,3,3,194,198,1,0,6,1607,0,0,0,74,0,1,17,0,1623,0,0,203,0,0,0,0,0,0,0,4,1,1,23,0,1,0,0,0,25,0,0,0,0,0,0,1,0,0,3,6,921,0,0,0,1,45,1,0,0,35,0,0
"TON",0,0,0,0,0,0,0,0,1487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9613,0,0,186,17,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,1,152,11,1,0,40,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,0,0,0,5,26,0,0,0,0
"TTO",5,0,0,0,1,4,0,147,239,14,0,0,1,0,0,0,1,0,61,0,0,0,1,39,333,0,0,0,0,1176,49,0,8,111,0,0,0,0,5,0,0,4,9,17,2,3,187,0,23,3,0,7,0,0,0,53,0,0,6,0,71,0,0,4222,0,0,0,0,0,0,0,2,898,0,14,0,883,2,0,0,0,2,0,110,13,0,0,0,2,32,406,0,3,0,0,0,0,0,8,0,0,0,0,0,173,0,0,0,0,0,1,0,0,0,0,5,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,69,42,0,2,0,0,16,0,39,1,0,20,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,125,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31649,0,632,476,336,0,0,0,0,14,0,0
