"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"QAT",0,62,1,0,2398,0,0,0,590,16,0,0,16,6,0,6993,2,109,0,0,0,0,0,17,0,2,1,0,44,490,37,0,7,7,0,82,0,103,2,0,0,0,0,0,12,4,125,1,19,0,48,2,6485,79,0,33,0,151,11,0,215,0,32,1046,0,0,0,0,0,0,0,122,0,1,0,2,0,15,0,0,0,13,6637,23242,15,7,21,0,9,85,0,2455,20,0,5,0,0,0,7,736,0,448,0,536,0,1318,0,0,0,0,1,117,0,0,3,2,0,53,0,1,0,0,0,4,0,1,0,92,0,0,0,4,256,0,94,18,2167,46,70,6036,1,0,6241,1,11,0,0,1,0,2032,0,0,0,2,15,0,1126,890,9,19,0,0,0,85,0,1637,0,0,2,0,64,0,0,424,219,5,138,0,0,0,0,0,53,497,0,5,3,0,1199,0,0,22,0,1,0,0,1858,20,0,0
"REU",0,0,0,0,156,18,0,0,482,42,0,0,1051,0,0,0,5,12,0,1,0,0,10,69,0,0,0,18,2,601,879,17,41,0,0,1,0,102,13,489,1,4,0,0,11,27,634,0,38,0,0,13,10,0,1,1167,5,0,27,0,11214,0,64,1175,0,1,0,86,0,0,122,1,0,2,107,0,0,2,1,16,2,30,0,0,109,0,0,4,445,1019,0,7,20,0,0,0,0,0,6,13,0,0,0,2,0,2,0,4,209,4,0,266,0,2049,0,62,0,1,4,0,7,1,0,0,71,633,0,0,748,7,25,0,0,0,100,41,0,23,4,0,6,0,18,0,173,0,0,250,3,0,4,16,0,22,44,0,0,0,2,0,0,0,1,0,1,0,0,0,19,8,48,0,10,0,0,0,0,0,0,0,0,0,53,61,0,0,0,0,347,0,0,1,0,0,0,0,0,442,0,0
"ROU",0,0,0,50,42,116,3,0,1797,13396,1,0,17568,0,0,1,3923,3,32,84,77,0,33,206,0,0,0,0,0,10093,1537,0,103,205,0,0,0,0,24,0,0,10,3,0,1889,964,82847,0,1895,5,2,47,31,0,0,373546,72,0,726,0,31095,0,0,120568,39,0,0,0,0,0,0,5066,0,0,0,0,0,0,0,155,0,44965,0,0,5899,80,104,80,12469,290848,0,404,3,245,0,214,0,0,1,8,0,98,0,57,0,0,0,116,507,184,0,2,5414,0,0,46,78,3,166,0,133,0,0,0,0,0,0,0,0,9,0,0,0,0,3893,2267,0,245,0,0,26,14,5,0,378,0,0,9152,0,7,0,12,0,0,4225,0,72,0,0,0,0,0,0,0,560,0,0,0,1390,117,5611,0,0,653,0,0,0,3,1,0,0,0,1,2706,0,0,2550,64,18208,50,0,89,0,1,0,0,1,626,0,0
"RUS",0,686,53,35,32,256,47154,0,2237,3049,85981,8,570,15,33,41,2559,1,5,56,167261,0,53,229,0,0,0,17,19,7876,1826,0,222,5143,11,31,1,216,90,4,69,50,257,0,1598,6187,113364,0,696,43,133,127,771,0,16,6860,24298,28,1274,0,6248,0,1,3796,49100,31,29,0,0,15,23,6528,0,0,0,0,0,20,2,159,0,2331,16,633,938,348,109,72,14096,10063,0,252,786,484085,31,73522,12,0,655,12,6,112,0,591,0,62,0,15324,58,28044,1,95,35268,10,7,175,45,54,102,22,91,2549,10,5,0,15,2,84,0,69,0,2,65,21,3388,1447,18,496,5,117,86,66,20,3,10161,1,898,1001,9,49,0,21,0,1644,0,7,38,15,7,10,0,7,2,7,289,0,0,0,451,127,1821,0,8,265,8,0,11,68038,28984,0,0,0,33,3256,16,27,736697,26,42294,229825,0,80,0,1443,0,0,50,456,33,12
"RWA",0,0,4597,0,0,0,0,0,716,86,0,11593,7736,0,0,0,2,0,0,0,0,0,1,20,0,0,0,1,9,2826,580,0,5,0,0,2,113385,11754,0,0,0,0,0,0,47,10,411,0,187,0,0,0,16,55,0,170,1,150,208,0,5164,0,229,1617,0,75,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,24,0,0,3,0,500,0,0,0,0,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,496,0,0,0,0,250,9,0,0,1299,0,0,455,0,0,0,0,242,258,0,0,0,0,0,0,4,0,0,0,0,28,0,0,0,0,0,0,13,0,0,10,36,0,0,0,0,0,0,17626,0,0,0,0,339,101,0,0,0,96,0,0,0,0,0,0,0,2,5952,18031,0,0,1152,0,0,0,0,0,0,0,0,4625,2389,0
"SAU",1,25163,0,0,61345,19,43,3,15128,663,0,0,802,0,0,68697,88,3448,3,0,11,1,10,985,0,20,6,3,19,11517,1119,0,52,67,0,0,1,56,90,0,0,10,0,28,748,205,5626,3,435,6,1564,64,76429,0,0,846,12,15701,487,2,2275,0,45,15709,0,13,15,1,0,0,0,261,0,21,0,13,0,152,1,35,0,335,101391,176614,245,2413,1409,8,4113,5223,0,34671,175,0,502,0,0,0,86,3331,0,10907,2,13376,1,32969,0,5,1,10,8,35,0,0,33,58,36,1242,41,11043,0,0,1,123,0,8,0,1210,0,20,1,0,0,0,1424,676,25188,1231,858,102265,34,4,42900,12,262,1,3,33,0,15094,0,14267,0,276,530,0,0,19239,395,246,0,18,0,2611,1,2253,0,0,36,16,2998,1,3,54916,220,0,442,18,0,2,0,0,30,2789,1,238,936,0,32052,0,0,794,0,13,0,0,52668,972,6,0
"SDN",0,0,497,0,126245,8,0,7,28903,1009,0,7,2189,1152,33,0,64,10313,6,0,8,2,7,130,0,0,0,81,16172,23631,3842,0,24,394,169,9154,5526,3502,3,0,24,2,0,1,782,179,8012,4,1138,9,1098,3,55231,24312,1,3404,15,107936,2192,0,7390,0,1044,28360,0,2637,65,0,5,0,28,1686,0,1,0,0,0,212,0,82,0,272,2,513,1167,0,3751,24,23543,18801,0,5596,150,1,15481,0,0,0,241,35916,3,522,175,10671,3,3,5,3,0,4,29,19,0,1,0,13,17,949,1484,0,0,5,515,16,0,2,0,10,0,428,0,594,7647,0,4447,5072,0,165,5540,9,6,0,69,0,211,0,7,38,0,168,0,29235,0,3,594,1181,207106,0,23,130,0,88,0,20246,3,33899,0,1,35,19,8717,7,10,552,146696,398,5,0,0,0,0,18,298,455,5,30856,5,0,85437,0,0,11,0,0,0,0,22109,5917,44,0
"SEN",0,0,7,0,67,4,1,0,422,210,0,0,3101,363,912,0,10,5,1,0,0,0,15,348,0,0,0,0,2,3796,1575,4,18,0,5592,436,88,6218,5,0,1102,2,0,1,13,69,2519,0,104,2,472,4,238,0,918,51377,6,0,139,0,63392,0,12714,1209,0,408,5254,2,25840,7262,25,470,0,1,1,0,0,0,0,9,0,29,0,0,34,0,31,13,178,42018,0,55,5,0,2,0,0,0,4,4,0,123,556,375,0,1,0,1,55,2,0,1449,0,5,0,92,0,13027,1,0,3,0,1,20108,1,1,0,0,0,33,5,537,156,73,548,163,0,7,1,0,3,0,5,0,133,0,0,1723,1,2,1,9,2,9,109,39,150,0,0,1,0,7157,0,0,0,32,0,0,4,5,449,0,0,0,0,631,0,0,0,0,0,1,183,55,0,0,4,0,22364,2,0,6,0,0,0,0,0,2183,55,0
"SGP",0,3,0,0,120,1,0,0,8201,35,0,0,69,0,0,5670,1,11,0,0,0,0,0,30,0,326,2,0,0,2013,233,0,16,35004,0,0,0,0,0,0,0,4,0,0,7,9,380,0,98,0,3,0,26,0,0,71,0,0,34,0,257,0,0,5539,0,0,0,0,0,0,0,13,0,0,0,0,0,6422,0,0,0,13,10898,9985,48,1,0,2,1,98,0,8,339,0,0,0,14,0,21,32,0,1,0,88,0,739,0,0,0,1,1150,0,0,0,9,10,0,127,4,1,0,0,0,0,0,1,0,97632,0,0,0,0,0,0,385,84,4,971,15,7964,6,0,1026,14,0,1,2,14,0,0,0,24,0,0,20,0,144,0,0,0,0,0,0,0,0,0,0,0,0,2,124,0,0,0,0,0,799,0,0,4,0,0,0,24,0,0,0,0,5318,0,0,3,0,150,0,0,0,148,0,0
"SLB",0,0,0,0,45,1,0,0,4975,33,0,0,5,0,0,1,3,4,1,0,0,0,4,58,0,0,0,2,0,91,14,1,5,64,0,0,0,0,3,0,0,1,0,0,15,6,38,0,11,2,0,3,1,0,0,65,2,0,19,1742,41,0,0,1059,0,0,0,0,0,0,0,1,0,1,0,0,0,44,0,3,0,4,27,3,40,0,0,4,18,68,0,5,56,2,0,0,0,140,64,7,1,0,0,0,0,2,0,1,1,1,6,0,0,0,0,69,0,1,0,0,1,2,0,0,0,0,0,58,0,2,35,0,0,0,11,7,0,628,2,0,3,0,53,3932,16,0,2,3,1,0,0,9,0,1,10,0,22,0,0,175,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,352,0,0,0,0,1,208,29,0,29,1,0
"SLE",0,0,1,0,2,0,0,0,689,37,0,0,189,1,2,0,1,0,0,0,0,0,0,9,0,0,0,0,0,454,61,0,1,23,248,10,3,0,0,0,2,0,0,0,2,3,311,0,44,0,0,0,7,0,1,154,0,0,31,0,177,0,3,2365,0,423,5588,0,430,81,3,18,0,0,0,0,0,0,0,0,0,6,0,33,27,0,0,2,1,349,0,0,0,0,0,0,0,0,1,0,0,71,37280,21,0,0,0,0,0,0,0,1,0,0,0,0,0,233,0,0,0,0,0,14,0,0,0,0,0,21,0,7,545,0,496,73,0,1,0,12,0,0,0,0,3,0,0,10,0,0,0,0,0,0,15,0,2,0,1379,0,0,0,0,0,0,2,0,0,0,2,118,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8038,0,0,0,0,0,0,0,0,142,0,0
"SLV",0,0,0,0,0,34,0,0,2000,22,0,0,115,0,0,1,4,0,42,0,0,2504,49,60,4,0,0,0,0,12079,250,0,189,26,0,0,0,0,210,0,0,4575,11,0,6,9,552,0,26,35,0,171,47,0,0,5205,3,0,31,0,139,0,0,240,0,0,0,0,0,0,0,8,0,7032,0,0,0,1,3643,1,0,6,0,1,8,2,0,7,36,3570,26,5,6,0,0,0,0,0,15,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,94,51,0,1,0,0,731,23,3,0,2,542,0,54,2,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,354762,0,0,128,0,0,0,0,0,4,0,0
"SOM",0,0,0,0,1887,0,0,0,1369,154,0,0,354,0,0,0,0,81,0,0,0,0,1,0,0,0,0,0,0,2459,749,0,4,0,0,0,0,0,0,0,0,0,0,0,4,23,680,8585,1142,0,1015,0,2085,216,0,119,2,49484,3246,0,219,0,0,43137,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,97,0,0,60,0,46,0,0,2099,0,47,0,0,81530,0,0,0,0,274,0,0,0,9146,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2993,0,0,0,0,0,0,0,6,261,0,32,0,0,0,4,4196,4303,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,17948,16,17,1092,0,0,10,0,0,0,0,0,0,724,212,9440,0,0,34769,0,0,0,0,0,0,0,68419,7203,0,0
"SRB",0,0,1,43,24,21,35,0,6219,41487,2,0,249,0,0,0,852,1,1,33851,81,0,13,304,0,0,0,1,0,15313,26235,1,70,217,0,0,0,3,8,0,0,4,3,4,762,1403,28558,0,691,11,6,12,16,0,0,2552,19,0,204,0,27581,0,1,2743,7,5,0,1,0,0,1,661,0,1,0,0,0,1,0,48172,0,6353,4,35,106,9,22,92,123,7798,0,95,7,175,0,2,0,0,10,7,0,7,0,47,0,1,0,9,1452,12,0,7,36,0,0,49,8976,91,84,0,21470,1,1,0,1,0,0,0,0,22,0,0,0,0,9007,1227,0,268,0,0,9,4,22,4,802,0,0,93,1,6,0,5,1,1097,2874,0,1,0,0,3,0,0,0,0,0,0,0,0,554,14852,3525,0,0,24,0,0,0,2,7,0,0,2,6,1009,0,0,554,0,10762,57,0,114,0,0,0,0,0,1310,7,3
"SSD",0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,49,0,0,3444,0,0,0,0,0,0,6,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,10956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STP",0,0,2790,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,7,0,9,0,2,0,0,0,1,2,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,31,0,448,56,0,0,0,0,0,0,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,1,0,0,0,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12,0,0
"SUR",113,0,0,0,0,1,0,15,29,3,0,0,685,0,0,0,0,0,1,0,0,0,0,623,24,0,0,0,0,227,31,0,1,435,0,0,0,0,0,0,0,5,0,1740,1,6,3,0,4,2,0,0,0,0,0,97,1,0,0,0,1888,0,0,99,0,0,0,3,0,0,0,2,0,0,4160,0,1795,1,0,0,0,0,0,0,1,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16291,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5267,0,0,12,0,0,0,0,0,0,0,0
"SVK",0,39,6,5,59,9,69,0,748,3410,8,0,307,0,0,0,243,4,0,425,67,0,4,135,0,0,0,0,0,1764,979,1,20,78,0,0,0,2,5,0,0,3,10,0,51,24704,9214,0,269,0,7,10,21,0,0,2605,21,3,62,0,886,0,0,4650,13,2,0,0,0,0,0,130,0,0,0,0,0,0,0,131,0,5720,2,39,2378,24,6,87,32,2505,0,18,12,151,2,4,0,0,38,12,0,8,0,4,0,0,0,23,176,36,0,4,12,0,0,34,54,0,16,0,34,6,0,0,0,0,0,1,0,0,0,0,7,0,117,902,0,7,5,162,7,3,2,0,873,0,0,50,0,2,0,14,0,682,1818,0,11,0,0,3,0,0,0,0,192,0,0,0,0,235,443,0,0,16,7,0,3,1,0,0,0,0,11,83,0,0,1411,0,321,34,0,3,0,144,0,0,2,156,0,0
"SVN",0,0,0,4,1,134,0,0,1267,4112,0,0,76,0,0,0,52,0,0,7086,12,0,2,110,0,0,0,0,5,1818,1532,0,19,36,0,0,0,0,7,0,0,0,2,0,38,283,8055,0,105,3,3,1,7,0,0,437,6,2,16,0,2010,0,0,385,1,2,1,0,0,0,0,28,0,0,0,0,0,0,0,9132,0,379,1,5,52,3,5,10,7,1069,0,9,5,12,2,1,0,0,0,0,0,2,0,4,0,1,0,1,182,5,0,1,19,0,0,11,1038,1,4,0,1027,0,0,0,0,0,0,0,0,0,0,0,2,0,293,135,1,17,0,2,0,4,2,0,89,0,0,17,0,0,0,0,0,48,488,0,1,1,0,0,0,0,0,0,5788,0,0,0,81,0,463,0,0,3,0,0,5,0,0,0,0,0,2,107,0,0,132,1,1429,3,0,13,0,0,0,0,1,59,1,1
"SWE",1,742,215,60,104,414,97,1,3291,1938,101,95,1267,4,6,348,545,12,8,4828,967,1,465,972,10,1,3,223,6,1619,4251,4,4076,1502,43,59,167,42,1192,1,31,67,194,1,665,478,9434,23,10003,54,216,280,384,358,0,8013,2622,1542,52807,5,2366,0,2,10732,44,174,15,1,275,10,26,1732,3,98,1,0,9,60,43,1376,13,2424,183,1486,907,5436,8241,1213,775,2856,20,536,586,207,230,62,34,0,1058,110,33,2302,110,202,3,630,2,461,811,741,1,606,32,10,6,255,360,10,291,29,164,17,33,3,1,16,7,131,0,85,1,2,150,55,1768,18461,21,451,7,562,110,400,1200,27,7091,3,9,529,19,149,0,20,1,1649,5581,25,234,84,33,68,0,68,243,1891,642,4,1,2,181,355,0,2,5,2092,4,25,1381,20,25,0,2,25,367,5784,104,206,682,258,8981,161,1,116,0,1266,0,2,65,579,36,34
"SWZ",0,0,164,0,0,0,0,0,329,5,0,24,0,0,0,0,1,0,7,0,0,0,0,21,0,0,0,282,0,89,43,0,1,0,0,0,30,6,0,0,0,0,0,0,19,3,48,0,13,0,0,0,0,0,0,4,0,4,4,0,3,0,0,942,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,13,0,0,0,28,30,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,1,37,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1384,0,0,1,4,0,0,132,0,0,0,0,10,2,0,33,0,0,0,0,0,0,2,0,0,286,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,11,4,0,0,27,0,0,0,0,0,0,0,4,42202,6,8
"SYC",0,0,3,0,2,0,0,0,534,11,0,0,37,0,0,10,0,0,0,0,0,0,0,32,0,0,0,1,0,150,80,0,0,33,0,0,0,0,0,0,0,0,4,0,6,1,13,0,2,0,0,0,4,0,0,15,0,0,4,0,114,0,0,993,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,447,3,0,0,0,3,178,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,78,2,0,0,1,0,0,0,0,6166,0,0,98,0,0,0,31,0,0,9,0,19,0,9,3,0,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,26,0,0,0,0,0,0,0,31,1,0,0,4,0,0,0,0,0,0,0,0,394,0,0
"SYR",0,64,0,0,25116,145,1379,97,3684,1271,0,0,2718,0,0,0,733,1701,0,0,58,0,3,570,0,0,0,0,0,10506,1245,0,339,0,0,0,0,0,18,0,0,5,0,0,2220,507,23440,1,1061,3,854,28,3812,0,0,1961,8,5,352,0,4586,0,9,2928,0,6,2,47,0,0,0,1573,0,34,0,0,0,0,4,125,0,680,318,1,32,136,46348,11,4996,2185,0,162088,0,0,5,0,0,0,0,4552,0,9920,0,6998,102,36,0,0,0,16,0,554,0,0,0,28,0,0,104,0,0,0,0,24,17,0,0,1,0,0,0,0,0,0,2483,1236,0,10,7,6,86,0,42,0,389,0,0,6,0,34380,0,6260,0,598,2608,0,79949,16,0,0,0,0,0,153,29,0,0,0,104,18,10132,0,0,0,0,0,0,0,0,0,0,0,563,2123,0,0,2998,0,21059,0,0,3213,0,0,0,0,771,85,0,0
"TCD",0,0,43,0,3229,1,0,0,100,23,0,0,544,573,3,0,5,275,0,0,0,0,1,9,0,0,0,1,11843,732,355,1,26,0,2,15681,80,7121,1,0,1,0,0,0,3,12,513,0,28,3,3,1,270,0,0,266,0,47,27,0,5757,0,2841,448,0,65,0,0,0,0,43,16,0,0,0,0,0,0,0,1,0,7,0,0,31,0,5,0,49,700,0,58,2,0,31,0,0,0,1,711,0,1,4,558,0,0,0,0,8,0,0,11,0,1,0,4,0,469,1,0,0,0,3,29,0,0,0,0,0,8,1,700,12221,0,99,38,0,1,8,0,0,0,1,0,9,0,0,12,0,0,0,134,0,1,173,0,317,33727,4,0,0,3,0,0,0,8623,0,0,92,1,85,0,0,1,0,580,0,0,0,0,0,0,46,7,1,158,0,0,692,0,0,0,0,0,0,0,27,145,26,0
"TGO",0,0,9,0,4,0,0,0,274,91,0,1,2691,35818,2780,0,0,0,0,0,0,0,0,13,0,0,0,0,25,1479,851,0,20,46,4752,62,365,1439,1,0,3,0,0,0,0,12,5208,0,69,0,0,1,0,0,0,314,0,0,43,0,8868,0,7655,548,0,27849,321,0,81,10,94,3,0,0,0,0,0,0,0,0,0,6,0,0,38,0,0,1,11,2482,0,0,1,0,8,0,0,0,1,0,0,0,237,0,0,0,0,0,5,0,0,6,0,1,0,11,0,750,0,0,0,0,0,62,0,0,4,0,0,1,1,7056,24526,0,357,54,0,1,0,0,0,0,1,0,4,0,0,52,0,0,0,0,0,1,1,153,0,1,280,0,0,35,0,0,0,17,3,0,1,0,152,0,0,0,44,0,1,0,0,0,0,0,1,2,0,2,0,0,68,0,0,0,0,0,0,0,0,17,8,0
"THA",2,16,3,0,13535,41,1,3,59754,5067,0,0,7847,0,0,7238,32,1120,20,0,7,9,50,1065,0,9247,22,21,0,15390,19554,7,156,17314,1,0,3,12,55,0,1,30,0,36,447,1210,67746,0,11424,38,0,64,952,0,0,2774,50,2,9623,5,17853,0,8,33219,1,1,0,0,0,0,12,319,0,15,12,0,3,15425,9,81,4,904,17311,3208,667,14,10,1295,325,10850,3,480,38259,28,8,1,60618,0,27825,2370,75295,4,0,1879,3,1629,0,34,174,38,1151,27,3,3,213,1605,0,488,92,128082,16,20,3,0,0,13,0,16504,0,128,17,0,0,0,12168,14849,1771,7720,253,485,165,5,1242,136,388,11,538,484,31,6,0,2811,0,29,799,0,2090,0,0,17690,0,1,3,14,0,3,0,2,83,257,34964,1,122,18,0,0,0,4,2,11,1,20,7,277,0,2,59,1,219821,20,0,53,0,8640,0,0,9,1423,4,0
"TJK",0,3209,0,0,1,0,28,0,20,38,66,0,26,0,0,0,29,0,0,0,1663,0,3,5,0,2,0,0,0,291,26,0,1,5,0,0,0,13,0,0,3,0,0,0,8,481,4623,0,21,0,12,0,14,0,0,39,136,0,12,0,67,0,0,68,89,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,3,0,60,4,198,7,1,241,59,0,0,2,6454,0,2334,0,0,8,0,0,0,0,56,0,0,0,62,0,119,0,0,106,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2,0,0,17,26,0,11,4,94,0,0,0,0,24,0,17,9,0,0,0,0,0,3,215246,0,11,0,0,0,0,0,0,0,1,0,0,0,1,2,61,0,0,0,0,0,0,0,503,0,0,0,0,117,0,0,8099,0,497,2841,0,0,2,0,0,0,0,14,3,0
"TKM",0,63,0,0,0,0,873,0,13,16,1105,0,8,0,0,0,53,0,0,0,1585,0,1,20,0,0,0,0,0,106,9,0,0,0,0,0,0,3,0,0,1,0,0,0,4,250,992,0,4,0,0,0,5,0,0,21,77,0,12,0,33,0,0,47,28,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,1,0,0,1,3074,0,0,583,39,0,0,0,4505,0,208,0,0,6,0,0,0,0,20,0,0,0,41,0,102,0,0,7,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,68,0,0,0,0,23,0,0,13,0,0,0,0,0,1,82247,0,2,0,0,0,0,0,0,0,3,0,0,0,0,4,54,0,0,0,0,0,0,1381,0,0,0,0,0,216,0,0,6594,0,246,9031,0,0,0,0,0,0,0,4,0,0
"TLS",0,3,7,0,983,3,0,0,19571,14,0,0,33,0,0,71,1,75,2,0,0,1,11,190,0,6,0,3,0,330,50,11,8,358,0,0,0,2,3,0,14,2,25,3,16,25,164,0,21,1,2,3,7,0,0,353,1,0,16,3,105,0,0,4621,0,0,1,0,0,0,0,399,0,1,0,0,1,398,0,4,0,8,6278,52,36,2,0,3,20,312,0,83,167,1,0,0,0,0,266,191,4,3,0,16,0,3,0,0,24,1,29,0,1,0,1,54,0,5,1,0,1,5,2,0,0,0,0,1572,0,4,2,0,0,0,247,24,0,144,70,57,5,0,227,139,8,0,10,3275,0,0,0,75,0,3,33,0,1256,0,0,698,0,0,0,0,0,0,0,1,2,2,45,0,0,0,0,0,26,0,0,0,0,1,0,4,0,0,6,0,1328,0,0,1,0,55,0,0,0,99,2,0
"TON",0,0,0,0,0,0,0,0,2690,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,185,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,377,46,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5843,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297,0,0,0,0,0,2,27,0,0,0,0
"TTO",3,0,0,0,0,3,0,209,257,15,0,0,0,0,0,0,0,0,92,0,0,0,0,210,335,0,0,0,0,12424,96,0,8,55,0,0,0,0,9,0,0,8,5,183,7,4,257,0,26,2,0,11,0,0,0,89,3,0,17,0,45,0,0,6587,0,0,0,0,0,0,0,2,1105,0,3,0,662,0,0,0,0,6,0,71,13,0,0,0,0,63,331,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,1,0,0,0,0,0,4,0,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,64,57,0,1,0,0,33,0,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39406,0,780,431,172,0,0,0,0,14,0,0
