"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"REU",0,0,0,0,1,1,0,0,57,1,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,134,19,0,2,0,0,1,0,1,0,565,0,0,0,0,0,1,19,0,1,0,0,0,1,0,0,30,0,0,0,0,13367,0,2,29,0,0,0,43,0,0,1,2,0,0,79,0,0,0,0,0,0,1,0,0,2,0,0,0,6,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,2150,0,1,0,1,0,0,0,0,0,0,54,381,0,0,713,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,15,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,24,0,0,1,0,0,0,0,0,68,0,0
"ROU",0,0,0,49,3,180,0,0,1585,6688,1,0,5937,0,0,1,3327,0,20,43,27,0,24,298,0,0,0,0,0,7190,1161,0,54,177,0,0,0,0,26,0,0,6,5,0,553,746,45132,0,1175,4,1,47,23,0,0,209756,3,0,314,0,5369,0,0,21560,24,0,0,0,0,0,0,4240,0,0,0,0,0,0,0,155,0,26288,0,0,4267,91,95,33,13145,282295,0,96,4,35,0,85,0,0,1,1,0,99,0,47,0,0,0,79,278,108,0,1,4646,0,0,36,40,0,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,905,206,0,637,0,0,11,13,13,0,420,0,0,6429,0,3,0,0,0,0,1772,0,16,0,0,0,0,0,0,0,509,0,0,0,733,24,1342,0,0,417,0,0,0,2,1,0,0,0,0,2519,0,0,1583,66,15437,11,0,88,0,1,0,0,0,95,0,0
"RUS",0,1160,39,67,29,460,47547,0,2093,3051,90337,9,426,31,42,56,2659,1,4,59,176479,0,53,506,0,0,0,16,33,7344,1669,0,197,5418,13,40,1,119,89,1,44,38,349,0,1108,5361,124376,0,738,42,210,131,747,0,84,6648,27287,30,6113,0,4980,0,2,3351,57608,29,68,0,1,21,7,8458,0,0,0,0,0,19,2,103,0,2569,20,686,777,388,121,54,17827,17203,0,188,741,486984,32,69601,20,0,497,13,5,166,0,596,0,65,0,19216,49,34826,1,110,43748,19,9,173,38,47,128,14,36,2716,7,6,0,22,1,42,0,65,0,2,74,18,3167,1062,26,444,4,144,67,76,20,0,13034,1,857,1631,14,56,0,7,0,1823,0,10,40,31,9,7,0,8,2,10,306,0,0,0,430,114,1363,0,5,205,14,1,7,66623,26323,0,0,0,40,3388,16,29,791165,44,41011,221102,0,108,0,1964,0,0,46,246,21,13
"RWA",0,0,2656,0,0,0,0,0,161,118,0,14424,13669,0,0,0,3,0,0,0,0,0,1,11,0,0,0,77,988,3267,684,0,5,0,0,793,63857,20760,0,0,0,0,0,0,40,11,586,0,192,0,0,0,19,279,0,50,0,61,198,0,8129,0,465,2789,0,250,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,12,0,0,42,0,0,0,0,780,0,0,0,0,2901,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,75,3,0,0,835,0,0,243,0,0,0,0,1324,237,0,3,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,59,0,0,82,133,0,0,5,0,0,0,0,0,0,0,0,266,73,0,0,0,712,1,0,0,0,0,0,0,2,6452,31745,0,0,1607,0,0,0,0,0,0,0,0,3843,4266,0
"SAU",0,58322,0,0,12525,52,15,1,4456,522,2,0,1111,0,0,59662,63,2220,0,0,9,0,9,85,0,17,5,20,122,19788,778,0,38,52,0,0,56,1,44,0,0,3,0,0,243,128,5376,2,671,9,2453,63,56697,1,0,5383,0,16601,430,2,3261,0,16,30661,3,18,42,1,0,0,0,2499,0,11,0,12,0,119,0,8,0,259,76394,139313,792,17170,2190,7,4677,9276,0,15807,368,0,369,0,0,0,208,1146,0,42888,6,11106,0,24985,0,6,0,6,3,12,0,0,22,32,4,0,18,9207,0,1,14,104,0,16,0,1936,0,3,1,2,0,0,1633,980,20009,708,335,90728,21,4,33108,1,158,1,9,118,0,7716,0,9164,0,71,336,0,0,26284,457,2695,0,31,0,159,1,0,0,0,46,2,1587,0,3,34646,2724,0,296,21,1,2,0,0,3,2499,1,315,78,0,30168,0,0,915,0,31,0,0,39859,720,1,0
"SDN",0,0,1,0,9459,2,0,0,13825,232,0,3,251,2,1,0,26,1659,0,0,3,0,5,3,0,0,0,19,12199,7201,2266,0,4,211,7,1436,6829,26,0,0,0,0,0,0,180,49,5042,3,404,5,610,0,16297,243486,0,268,0,33493,222,0,2563,0,4,10829,0,16,1,0,0,0,0,709,0,0,0,0,0,0,0,27,0,93,0,277,154,0,1439,5,7868,8994,0,821,0,0,33189,0,0,0,0,3580,0,277,0,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,190,10,0,0,0,12,0,0,0,0,0,0,60,0,189,2576,0,3234,1561,0,46,911,1,0,0,2,0,76,0,0,4,0,1,0,4069,0,0,191,333,25993,0,1,0,0,5,0,317,0,0,0,0,3,4,2887,0,1,63,195680,2,0,0,0,0,0,0,0,77,7,42328,0,0,26692,0,0,5,0,0,0,0,2554,1177,6,0
"SEN",0,0,7,0,48,4,0,0,145,150,0,0,2215,470,746,0,11,6,0,0,0,0,14,100,0,0,0,0,11,2788,955,4,22,0,4050,3806,15,6134,2,2,741,0,0,0,8,54,2099,0,67,0,579,11,130,1,1844,28267,2,0,77,0,68083,0,10858,969,0,308,9555,1,36140,5167,56,369,0,0,2,0,0,0,0,12,0,33,0,0,41,0,10,7,181,35056,0,3,19,0,0,0,0,0,0,1,0,451,729,208,0,0,0,3,58,3,0,942,0,71,0,12,0,4441,0,0,0,0,0,13676,1,0,0,0,36,11,37,753,561,40,783,63,0,7,0,0,3,0,0,0,124,0,0,1349,6,0,1,1,45,12,94,34,130,0,0,0,0,10076,0,0,37,0,0,0,9,0,220,0,0,0,0,625,0,0,0,0,0,0,144,30,0,0,1,0,14144,1,0,6,0,0,0,0,0,905,19,0
"SGP",0,2,0,0,46,2,0,0,26569,148,0,0,78,0,0,5724,5,5,0,0,0,0,2,1,0,549,4,0,0,7040,891,0,64,36738,0,0,0,0,0,0,0,5,0,0,18,25,1563,0,374,0,4,1,73,0,0,56,0,0,91,0,1921,0,0,18173,0,0,0,0,0,0,0,49,0,0,0,0,0,9701,0,0,0,58,13941,7716,151,1,0,7,1,325,0,5,1217,0,0,0,66,0,11,17,0,1,0,235,0,709,0,0,0,4,1020,0,0,0,14,13,0,0,9,1,0,0,0,0,0,1,0,118954,0,0,0,0,0,0,1712,304,3,2917,9,6099,18,0,533,2,0,1,3,30,0,0,0,8,0,0,56,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,589,0,0,7,0,0,0,116,0,0,0,0,15869,0,0,14,0,502,0,0,0,381,0,0
"SLB",0,0,0,0,22,2,0,0,4204,35,0,0,13,0,0,4,3,3,2,0,0,1,6,48,0,0,0,1,0,209,30,0,9,74,0,1,0,0,3,0,0,0,0,0,12,6,81,0,18,4,1,7,3,0,0,84,0,0,10,1398,89,0,0,888,0,1,0,0,0,0,0,51,0,0,0,0,0,48,1,4,0,8,46,0,55,0,0,3,28,118,0,2,101,3,0,0,0,141,55,4,0,1,0,2,0,1,0,1,1,1,9,0,0,0,0,78,0,0,2,0,0,2,0,0,0,0,0,73,0,1,126,0,0,0,39,6,0,503,1,0,3,0,37,120,14,0,3,5,2,0,149,0,0,1,13,0,27,0,0,76,0,0,0,0,0,0,0,0,2,1,26,0,0,0,0,0,5,0,0,0,1,0,0,9,0,0,2,0,512,0,0,3,0,1,147,32,0,37,1,0
"SLE",0,0,1,0,3,0,0,0,142,24,0,0,92,28,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,157,28,0,0,22,197,22,0,0,0,0,3,0,0,0,2,2,387,0,27,0,0,1,5,0,2,314,0,0,10,0,172,0,37,1666,0,432,9498,0,654,73,0,20,0,0,0,0,0,0,0,1,0,3,0,31,20,0,0,1,2,115,0,0,0,0,0,0,0,0,1,0,0,1016,3964,15,0,0,0,0,0,0,0,1,0,0,0,0,0,583,0,0,0,0,0,14,0,0,0,0,0,16,0,39,585,0,483,35,0,4,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,1,14,0,3,0,1075,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,2433,0,0,0,0,0,0,0,0,47,0,0
"SLV",0,0,0,0,0,49,0,0,2429,31,0,0,250,0,0,1,5,0,37,0,0,2161,69,107,3,0,0,0,0,12614,253,0,214,23,0,0,0,0,205,0,0,1494,10,0,4,9,631,0,28,48,0,250,54,0,0,3822,0,0,25,0,920,0,0,276,0,0,0,0,0,0,1,23,0,3899,1,0,0,1,3698,2,0,9,1,1,13,4,0,6,48,5226,30,1,5,2,0,0,0,0,17,0,0,1,0,99,0,0,0,0,1,0,0,0,0,1,0,2312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,141,55,0,1,0,0,740,22,2,0,6,601,0,49,5,3,0,0,0,3,17,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,898,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,368075,1,0,420,0,0,0,0,0,4,0,0
"SOM",0,0,0,0,420,0,0,0,461,104,0,0,154,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,2179,397,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,768,8689,1160,0,1226,0,1798,228,0,19,0,38868,651,0,168,0,0,7139,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,40,0,0,65,0,43,0,0,974,0,12,0,0,21216,0,0,0,0,192,0,0,0,8238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,57,0,11,0,0,0,3,1603,1386,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1734,13,4,94,0,0,6,0,0,0,0,0,0,10,280,213,0,0,8130,0,0,0,0,0,0,0,8780,1144,0,0
"SRB",1,0,0,52,11,32,20,0,18083,68293,3,0,189,0,0,0,1214,0,1,50083,73,0,19,197,0,0,0,1,2,16249,52980,0,149,225,0,1,0,0,10,0,1,0,4,0,833,2093,86900,0,1151,22,10,26,20,0,0,2542,3,0,250,0,15830,0,0,3324,6,4,0,0,0,0,0,1608,0,0,0,0,0,1,0,55416,0,10284,8,36,141,21,28,140,95,11761,0,47,6,427,0,1,0,0,6,6,0,31,0,49,0,0,0,7,1732,12,0,4,59,0,0,53,9030,1,246,0,8022,0,0,0,0,0,0,0,0,0,0,0,2,0,13895,1696,0,33,0,0,15,5,5,0,1855,0,0,116,1,5,0,0,0,1828,2207,0,1,0,0,1,0,0,0,0,0,0,0,1,975,18605,5792,0,0,25,0,0,0,2,5,0,0,0,5,2024,0,0,223,0,14941,32,0,331,0,0,0,0,0,1058,7,2
"SSD",0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,1838,0,0,0,0,0,0,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STP",0,0,2220,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,20,1,18,1,5,0,0,18,1,0,0,0,535,0,0,0,0,1,1,0,0,0,0,0,0,0,0,55,0,0,0,0,739,0,1332,346,0,0,0,0,0,0,1421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,67,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,5,0,0
"SUR",118,0,0,0,0,1,0,8,10,2,0,0,141,0,0,0,1,0,1,0,0,0,0,443,20,0,0,0,0,140,8,0,0,325,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,6,0,0,0,0,0,10,0,0,0,0,12384,0,0,55,0,0,0,2,0,0,0,2,0,0,4158,0,896,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15544,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2330,0,0,11,0,0,0,0,0,0,0,0
"SVK",0,29,2,5,5,9,9,0,694,2658,3,0,182,0,0,0,218,0,0,463,26,0,4,9,0,0,0,0,0,1341,1439,0,14,64,0,0,0,2,4,0,0,1,9,0,25,21443,5504,0,200,0,9,10,17,0,0,1600,4,2,37,0,683,0,0,12578,5,1,0,0,0,0,0,162,0,0,0,0,0,0,0,109,0,4969,1,9,1838,14,5,58,24,2027,0,7,9,25,2,3,0,0,33,3,0,8,0,4,0,0,0,18,109,25,0,3,12,0,0,17,41,0,13,0,2,5,0,0,0,0,0,0,0,0,0,0,6,0,82,215,0,4,0,11,4,2,2,0,769,0,0,28,0,1,0,0,0,701,761,0,3,0,0,0,0,0,0,0,160,0,0,0,0,29,173,0,0,10,8,0,3,0,0,0,0,0,10,72,0,0,757,0,244,8,0,3,0,125,0,0,2,48,0,0
"SVN",0,0,0,7,7,183,0,0,1292,3860,1,0,190,1,0,0,42,1,0,7109,6,0,6,14,0,0,0,1,13,1227,1219,1,35,22,0,2,0,0,8,0,0,1,0,0,10,185,10716,0,113,0,5,12,7,0,0,493,2,2,21,0,875,0,5,507,1,2,1,0,0,0,7,61,0,0,0,0,0,0,0,8903,0,241,1,3,85,6,6,10,40,1635,0,5,8,22,3,0,0,0,0,0,0,13,0,5,0,2,0,3,116,8,0,1,7,9,0,7,812,13,12,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,82,77,0,7,0,2,1,3,1,0,178,0,0,22,2,0,0,0,6,49,490,0,1,2,0,0,0,0,0,0,5275,0,0,0,107,0,369,0,0,2,0,0,1,0,0,0,0,0,1,139,0,0,63,1,1132,11,0,40,0,0,0,0,1,52,1,0
"SWE",0,451,53,39,78,439,40,1,2194,1861,35,6,1462,3,4,277,509,13,7,4447,243,1,403,664,9,1,3,85,6,1732,2249,2,3735,886,33,13,118,21,995,1,28,39,160,0,317,274,12608,21,7763,60,263,259,277,315,0,8062,1504,1966,30600,3,2602,0,4,9641,15,129,17,1,278,8,5,2180,3,70,1,0,8,54,31,1158,12,2412,141,1171,949,7900,5993,679,801,4165,17,203,508,71,179,11,39,0,1007,73,33,5937,153,154,3,525,1,228,421,490,0,505,13,15,4,176,226,10,55,8,0,5,19,2,1,14,4,102,0,22,0,2,68,38,1270,9205,13,303,3,379,73,340,555,1,6149,3,7,470,19,60,0,7,1,1831,2305,11,175,102,25,51,0,67,216,1513,581,0,1,2,190,235,0,1,4,1124,4,26,900,14,8,0,1,23,319,5028,74,228,339,242,8890,30,1,109,0,1128,0,1,33,204,26,17
"SWZ",0,0,204,0,0,0,0,0,2156,44,0,29,89,0,0,0,8,0,8,0,0,0,1,11,0,0,0,288,2,255,133,0,13,0,0,3,33,26,1,0,0,1,0,0,103,14,531,0,59,1,1,3,2,6,0,55,0,5,22,0,225,0,2,1891,0,3,0,0,0,0,0,87,0,0,0,0,0,0,0,8,0,10,0,0,191,0,0,0,240,209,0,0,0,0,9,0,0,0,26,0,0,0,3,0,0,2,15,0,0,1,0,0,0,0,0,10,0,4,1,0,0,0,1690,0,0,7,6,0,0,149,0,0,0,0,200,11,0,940,0,0,0,0,0,0,14,0,0,815,0,0,0,0,0,0,10,14,0,0,0,0,0,7,0,19,3,0,1,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,59,29,4,0,0,227,0,0,1,0,0,0,0,0,42063,27,13
"SYC",0,0,2,0,1,0,0,0,309,10,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,95,42,0,0,12,0,0,0,0,0,0,0,0,4,0,3,1,14,0,2,0,0,0,3,0,0,7,0,0,2,0,472,0,0,461,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,223,4,0,0,0,3,145,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1606,0,0,80,0,0,0,6,0,0,4,0,12,0,3,12,0,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,40,0,0,0,0,0,0,0,27,1,0,0,4,0,0,0,0,0,0,0,0,175,0,0
"SYR",0,29,0,0,15779,1040,2144,162,6305,2236,0,0,3222,0,0,0,1094,2089,0,0,88,0,4,2116,0,0,0,0,0,15727,2317,0,571,0,0,0,0,0,167,0,0,3,0,0,2176,521,35137,1,1476,24,6972,53,23172,0,0,4396,0,3,305,0,14196,0,16,5539,0,54,10,107,0,0,0,5523,0,40,0,0,0,0,12,118,0,1080,702,0,98,5,5693,13,9181,4138,0,92971,0,0,2,0,0,0,0,5354,0,105263,0,23986,103,26,0,0,0,18,0,1093,0,0,0,102,0,0,145,0,0,0,0,83,96,0,0,0,0,0,0,0,0,0,6395,1152,0,0,0,2,148,0,7,0,630,0,0,23,0,33678,0,3255,0,8068,3841,0,207218,15,0,0,0,0,2,82,74,0,0,0,176,24,14767,0,0,0,0,0,1,0,0,0,0,0,369,4347,0,0,4471,0,42955,0,0,12268,0,0,0,0,1658,68,0,0
"TCD",0,0,15,0,605,1,0,0,54,97,0,4,454,1414,26,0,4,81,2,0,0,0,2,7,0,0,0,4,5718,741,215,1,13,0,148,13613,42,632,1,0,9,0,0,0,5,17,741,0,33,1,6,3,83,0,1,833,0,2,35,0,5621,0,1979,2274,0,391,4,0,0,0,53,48,0,0,0,0,0,0,0,3,0,26,0,2,288,0,1,1,68,1201,0,12,34,0,11,0,0,0,10,105,0,1,61,282,1,0,0,1,11,1,0,1,0,14,0,2,0,420,3,0,0,0,35,9,0,0,0,0,7,11,7,908,10490,0,171,30,0,1,1,0,1,0,0,0,20,0,0,6,0,0,0,309,9,3,100,0,28,21482,11,0,0,45,0,0,7,0,0,0,47,1,70,0,2,0,0,1003,0,0,0,0,0,3,4,8,1,41,0,0,2519,0,0,2,0,0,0,0,3,204,9,0
"TGO",0,0,0,0,5,0,0,0,11,50,0,1,1367,38773,2188,0,0,1,0,0,0,0,1,2,0,0,0,0,38,883,403,1,12,34,4246,62,43,125,0,0,2,0,0,0,0,8,3212,0,36,0,0,1,0,0,0,282,0,0,22,0,9020,0,5548,498,0,29204,432,0,75,8,72,3,0,0,0,0,0,0,0,1,0,4,0,0,20,0,0,1,18,1948,0,0,2,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,5,0,0,0,0,8,0,0,0,2708,0,0,0,0,0,29,0,0,0,0,4,0,4,5472,43866,0,718,14,0,1,0,0,0,0,0,0,6,0,0,28,0,0,0,0,5,1,2,123,0,1,225,0,0,63,0,0,4,0,2,0,1,0,63,0,0,0,74,0,0,0,0,0,0,0,0,0,0,2,0,0,41,0,0,0,0,0,0,0,0,3,0,0
"THA",3,90,0,0,4817,93,0,3,28729,3957,1,0,6560,2,0,5087,31,626,19,0,5,6,54,617,0,6389,24,15,6,11976,13299,2,139,7653,0,9,0,0,42,1,1,2,0,0,243,718,51666,0,7552,43,5,96,666,1,1,2050,10,0,4876,0,15257,0,16,27902,1,5,2,0,0,0,25,451,0,2,8,0,2,10473,7,86,3,749,10123,3081,623,69,8,725,318,8589,1,188,30163,41,0,1,54809,0,13410,917,41218,24,0,1374,3,1490,0,24,138,25,769,2,1,33,51,883,0,47,65,74754,0,11,1,0,0,10,0,4392,16,60,27,0,0,0,9573,7574,1916,5055,43,1067,103,4,229,0,318,15,407,253,52,0,1,897,20,36,603,0,1368,1,0,8102,0,3,1,3,59,0,0,1,79,92,18554,0,178,4,1,0,0,3,0,15,1,4,0,230,0,0,57,0,152430,16,0,94,0,6305,1,0,0,629,3,0
"TJK",0,5312,0,0,0,1,25,0,18,38,77,0,51,0,0,0,121,0,0,0,1699,0,4,1,0,2,0,0,0,364,23,0,1,5,0,0,0,0,0,0,6,0,0,0,24,487,7131,0,25,0,19,6,12,0,0,806,131,0,26,0,299,0,0,213,89,0,0,0,0,0,0,27,0,0,0,0,0,0,0,15,0,12,0,61,19,540,7,1,359,823,0,0,1,9281,0,1696,0,0,11,0,0,0,0,53,0,0,0,77,0,139,0,0,149,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,253,141,0,12,4,97,0,0,0,0,30,0,18,34,0,0,0,0,0,16,181780,0,13,0,0,0,0,0,0,0,1,0,0,0,2,0,94,0,1,0,0,0,0,0,1407,0,0,0,0,121,0,0,6477,0,437,17154,0,0,2,0,0,0,0,1,2,0
"TKM",0,672,0,0,0,1,901,0,32,26,2028,0,49,0,0,0,191,0,0,0,2738,0,3,1,0,0,0,0,0,226,21,0,1,0,0,0,0,0,0,0,4,0,0,0,20,657,3209,0,23,0,0,4,5,0,0,845,155,0,18,0,258,0,0,381,40,0,0,0,0,0,0,35,0,0,0,0,0,0,0,12,0,16,0,1,12,553,0,1,883,913,0,0,0,9289,0,377,0,0,132,0,0,0,0,21,0,0,0,99,0,243,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,117,0,1,0,10,0,0,0,0,60,0,0,86,0,0,0,0,0,13,123432,0,1,0,0,0,0,0,0,0,3,0,0,0,7,2,187,0,1,0,0,0,0,2043,0,0,0,0,0,274,0,0,9997,0,446,10356,0,0,0,0,0,0,0,0,0,0
"TLS",0,8,2,0,185,4,0,0,16895,11,0,0,29,0,0,90,1,25,1,0,0,0,7,52,0,4,0,1,0,234,82,8,6,251,0,0,0,0,2,0,15,0,20,0,7,12,109,0,12,1,2,4,4,0,0,173,0,0,6,0,95,0,0,2246,0,0,0,0,0,0,0,209,0,0,3,0,0,180,0,3,0,6,12802,24,29,5,0,1,12,232,0,17,184,1,0,0,3,0,97,40,0,5,0,9,0,1,0,0,23,1,19,0,0,1,1,20,0,0,1,0,0,3,0,0,0,0,0,697,0,1,2,0,0,0,168,10,0,102,14,50,3,0,1215,0,5,0,6,2528,8,0,0,22,0,2,20,0,493,0,0,157,0,0,0,0,0,0,0,2,1,1,19,0,0,0,0,0,32,0,0,0,0,0,0,4,0,0,3,0,705,0,0,15,0,41,0,0,0,31,0,0
"TON",0,0,0,0,0,0,0,0,2273,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,204,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,148,5,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196,0,0,0,0,0,2,25,0,0,0,0
"TTO",4,0,0,0,0,6,0,130,272,17,0,0,0,0,0,0,0,0,78,0,0,0,1,1,353,0,0,0,0,10002,74,0,7,52,0,0,0,0,10,0,0,2,5,0,5,3,307,0,30,8,0,16,0,0,0,48,0,0,9,0,231,0,0,3034,0,0,0,0,0,0,0,7,1128,0,3,0,581,0,0,0,0,7,0,68,17,0,0,0,0,62,323,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,141,74,0,1,0,0,27,0,19,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38070,0,772,891,194,0,0,0,0,7,0,0
"TUN",0,0,0,0,272,10,0,0,64,745,0,0,2091,1,2,0,38,55,0,0,0,0,1,6,0,0,0,0,2,3373,2044,1,13,0,62,0,0,0,0,0,0,0,0,0,12,322,11176,0,150,0,1558,2,155,0,1,1534,0,0,192,0,146640,0,56,1382,0,0,0,0,1,0,11,218,0,0,0,0,0,0,0,4,0,75,0,0,21,0,74,3,4261,20750,0,69,4,0,0,0,0,0,0,99,0,9,0,468,0,0,0,1,23,2,0,1018,0,14,0,0,0,63,55,0,0,0,0,72,0,0,0,0,7,0,134,0,13,0,906,168,0,2,0,0,1,0,21,0,231,0,0,49,0,117,0,43,10,4,171,0,1,0,39,0,0,0,0,0,12,0,0,0,47,6,843,0,0,39,0,0,0,0,0,0,0,0,0,98,0,0,0,0,1195,1,0,3,0,0,0,0,0,28,0,0
