"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"GAB",0,0,391,0,5,0,0,0,16,20,0,64,334,2105,216,0,3,0,0,0,0,0,1,9,0,0,0,6,292,362,195,0,5,18,261,2234,790,1939,0,0,87,1,0,0,1,3,319,0,10,1,6,1,1,7,0,181,0,1,5,0,6067,0,0,244,0,252,49,1,10,2,19026,49,0,0,7,0,0,4,0,0,0,7,0,1,23,0,0,0,41,169,0,2,4,12,0,0,1,0,12,0,0,700,1,7,0,0,0,0,12,0,0,33,0,1,0,6,0,2124,0,0,0,0,0,23,0,0,20,0,4,9,11,23,992,0,76,4,0,3,1,0,0,0,2,0,7,0,9,500,1,1,0,1,16,1,2,588,3,361,764,1,0,1,0,0,1,0,578,0,3,0,11,3,0,2,484,916,0,0,0,0,0,0,53,12,547,375,0,0,76,0,0,0,0,0,0,0,0,408,14,0
"GBR",21,653,115,22,4962,482,8,237,216457,4839,8,47,8131,5,7,17862,517,400,265,138,159,129,146,2708,2490,464,67,1809,17,93687,9797,9408,369,4116,48,54,207,56,759,2,14,60,31,0,18323,1529,65515,15,5576,150,611,304,3026,368,0,24963,76,311,1499,125,24395,0,4,0,7,2685,17,29,64,3,1,5302,119,21,10,3,1783,10378,21,229,4,3212,2523,54849,73210,8904,2560,211,11359,16317,13712,1320,6032,23,15923,9,128,2,596,864,6,4711,67,1993,297,4302,7,209,1130,190,29,1038,10,15,23,1076,33,2,4545,757,27,5,90,0,21,2626,2515,7997,0,664,6,3,4262,8,13747,3656,878,48051,1245,60537,52,168,4325,223,9636,92,61,4795,68,1097,13,359,11,453,776,9746,1494,10776,10,13415,8,231,17,809,705,0,1,21,1461,79,6002,23,245,363,5,11,488,49,3,163,2,2158,751,8639,4824,17075,392,93,104166,19,218,365,17,3004,21,10,398,92891,2020,4158
"GEO",0,138,0,0,1,153,25628,0,1044,2036,14771,0,369,0,0,0,62,0,1,0,7268,0,8,31,0,0,0,3,12,495,1827,0,10,96,0,0,0,17,0,0,3,3,1,0,4136,798,56697,0,263,3,1,20,4,0,0,831,665,0,2037,0,723,0,0,1267,0,0,0,0,0,0,0,43864,0,0,0,0,0,29,0,15,0,886,0,31,924,8,6,30,24001,1250,0,58,123,3387,0,1885,4,0,125,0,0,30,0,38,0,3,0,681,2,3087,3,0,1069,0,0,32,0,0,13,0,0,0,0,0,0,1,0,1,0,30,0,0,0,0,576,113,1,176,0,0,2,0,4,0,1446,0,2,639,2,0,0,0,0,57,407806,0,0,0,0,9,0,0,0,0,252,0,0,0,286,23,532,0,0,0,0,0,0,639,1092,0,0,0,6,4682,10,17,48158,0,12078,1641,0,5,0,0,0,0,0,407,0,0
"GHA",2,1,0,0,63,1,0,13,1349,984,0,2,1695,3790,10022,12,3,4,30,0,1,0,2,13,1,1,3,3,7,8413,1120,1,5,26,11658,137,207,168,1,0,52,1,0,0,31,14,13444,0,514,3,1,13,95,0,0,584,0,26,145,0,3324,0,1065,27233,0,0,85,0,2,1,1,270,0,0,1,0,0,22,1,0,0,60,0,97,240,0,0,11,55,16524,1,44,829,0,3,0,1,0,9,0,0,656,848,324,8,3,71,0,4,0,1,0,0,0,1,47,0,808,8,0,0,0,5,25,0,0,2,11,0,139,1,985,30680,0,5697,795,37,45,18,108,1,0,15,0,39,16,1,54,2,9,0,1,1,1,161,51,33,287,171,9,0,103,0,0,24,0,0,1,9,7,610,0,0,7,65,15167,0,0,0,0,0,1,2,85,97,43,0,0,30245,0,0,14,0,2,0,0,3,3537,51,0
"GIN",2,0,471,0,85,17,0,4,385,754,0,10,3053,5281,7097,45,19,7,9,0,15,0,18,418,2,1,1,6,371,3328,2868,0,45,212,217073,183,0,1862,8,3,327,3,31,0,23,75,7946,0,241,32,7,37,366,3,1407,8165,4,0,105,0,29179,0,5738,2095,0,2799,0,1,33546,5901,25,587,2,1,59,0,3,195,8,6,1,175,2,41,200,0,9,18,667,4492,10,283,665,5,0,1,13,0,169,2,0,154,33339,852,2,15,0,4,223,18,10,1359,1,5,0,519,0,33711,11,0,0,0,7,7758,1,2,0,5,40,236,89,5509,7861,2,1893,149,3,140,33,0,8,0,43,0,105,174,8,2606,25,718,0,123,125,12,2095,0,441,597,61282,37,0,48085,0,0,20,0,0,3,51,1,575,0,0,18,210,4194,0,1,0,6,0,2,110,469,10,24,57,1,10792,3,0,9,0,3,0,1,7,744,21,0
"GLP",27,0,1,0,6,6,0,39,18,13,0,1,186,0,0,0,0,1,127,0,0,0,1,27,4,0,0,0,59,646,138,0,7,2,0,1,0,1,0,1,0,1,0,0,1,4,187,0,10,1441,11,2,0,1,0,186,0,0,2,0,4627,0,1,177,0,0,0,0,0,0,5,16,1,0,1240,0,6,2,0,0,1591,5,0,13,6,0,0,0,58,64,1,9,10,0,0,0,2,0,3,0,0,92,0,3,53,0,0,0,20,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,2060,0,0,0,8,1,20,0,0,0,90,4,2,3,3,3,18,0,0,0,15,126,0,157,1,1,2,1,60,1,1,0,4,0,1,0,0,0,0,0,2,0,0,0,4,0,11,0,0,19,1,0,0,0,0,0,0,0,7,46,0,1,0,0,3918,0,0,2,12,0,0,0,2,14,0,0
"GMB",0,0,0,0,0,0,0,0,17,536,0,0,326,3,384,0,4,0,0,0,0,0,0,0,0,0,0,0,5,244,512,0,2,0,3034,0,0,288,0,0,34,0,0,0,0,5,3249,0,508,0,0,18,47,0,46,4952,0,0,160,0,4827,0,420,3543,0,24,1422,0,0,1581,0,68,0,0,0,0,0,0,0,0,0,7,0,0,43,0,3,6,0,2134,0,2,0,0,0,0,0,0,0,0,0,0,76,45,0,0,0,0,1,0,0,44,0,0,0,1,0,1682,0,0,0,0,0,619,0,0,0,0,0,174,0,380,281,2,253,926,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,5,0,0,18,12677,0,0,668,0,0,0,0,0,0,0,0,3207,0,0,0,0,549,0,0,0,0,0,0,23,2,0,57,0,0,5178,0,0,0,0,0,0,0,0,89,6,0
"GNB",1,0,83,0,1,1,0,0,24,58,0,0,198,0,0,3,2,0,1,0,0,0,1,109,0,0,0,1,5,98,405,0,4,3,259,0,0,3,1,0,1225,0,0,0,1,5,228,0,31,2,0,3,78,0,728,1188,0,0,5,0,9718,0,2,374,0,3,500,0,2943,0,0,8,0,0,1,0,0,7,1,0,0,11,0,0,5,0,0,1,23,214,1,2,6,0,0,0,0,0,5,0,0,1,342,288,0,0,0,0,89,0,0,2,0,0,0,62,0,23,1,0,0,0,1,698,0,0,0,0,1,1,2,0,2,0,210,16,0,5,0,0,1,0,4,0,2,24,0,19496,1,3,0,0,2,0,358,0,0,0,12213,1,0,14,0,0,1,0,1,0,1,0,103,0,0,0,0,60,0,0,0,3,0,0,2,3,1,1,0,0,193,0,0,2,0,0,0,0,0,102,0,0
"GNQ",0,0,1,0,0,0,0,0,0,1,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,18,0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,128,0,2672,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",25,301,10,9093,118,386,1075,3,20640,977,137,6,3215,1,1,942,812,6,10,37,124,0,6,725,5,5,1,9,33,10755,1403,9,115,56,9,19,151,5,63,0,4,7,20,0,13659,562,50852,1,472,53,36,23,1546,13,90,1044,28,2845,276,1,3308,0,2,7165,2803,49,1,3,3,0,4,0,0,4,4,1,2,39,7,59,15,360,29,812,444,1198,898,22,1721,3557,8,1581,207,603,119,29,21,0,13,11,0,4022,1,656,3,156,0,42,171,291,0,78,964,8,1,127,484,1,46,3,0,0,4,0,1,5,9,52,3,13,6,3,137,4,1651,262,7,467,28,811,54,23,1212,2,3982,8,69,230,14,371,2,8,9,1038,4402,35,230,1120,5,26,0,13,1,6,365,0,0,6,192,23,2316,1,3,815,4,1,21,10,18276,1,0,3,260,13598,73,209,436,9,23566,270,8,177,2,95,0,0,143,2405,20,7
"GRD",58,0,0,0,0,2,0,20,8,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,60,0,0,0,0,1651,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2718,0,0,0,0,0,0,0,1,0,0,0,0,46,0,0,0,0,2,0,0,3,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1442,0,0,0,0,0,0,3097,0,58,32,39,0,0,0,0,0,0,0
"GTM",4,0,0,0,12,224,0,3,1483,212,0,0,3798,0,0,22,4,1,8,0,0,6253,120,309,1,0,0,1,12,12529,635,0,214,69,0,0,0,0,295,0,1,1169,77,0,5,8,1012,0,116,409,0,208,22,0,0,1556,1,0,31,0,1273,0,0,594,0,0,0,0,0,0,2,71,0,0,4,0,1,43,3942,1,5,30,7,8,78,9,7,19,201,920,212,45,69,0,0,0,2,0,82,0,0,51,0,72,3,1,0,2,8,2,2,0,0,0,0,17474,0,0,3,0,0,0,0,0,0,0,0,16,1,4,3,0,0,664,305,209,1,40,1,15,494,55,41,0,9,566,1,89,32,39,0,2,4,3,4,0,10,1,0,12,0,0,23824,0,10,0,0,0,7,1,816,0,0,10,0,0,0,0,0,2,0,1,2,49,3,3,3,19,336710,0,0,375,0,2,0,1,3,106,0,0
"GUF",82,0,0,0,0,1,0,8,5,1,0,0,19,0,0,21,0,0,3,0,0,0,1,1192,13,0,0,0,1,105,23,0,2,198,0,0,0,0,0,0,0,2,0,0,0,0,29,0,2,37,12,0,0,0,0,12,0,0,1,0,1924,0,0,136,0,0,0,332,0,0,0,3,1,1,0,0,297,0,0,0,1108,1,0,0,5,0,0,0,8,16,2,0,430,0,0,0,0,0,0,0,82,0,0,0,262,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,617,0,0,0,0,0,1,0,0,0,2304,1,0,1,0,0,0,33,1,0,2,0,3,50,1,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,2,0,0,0,0,0,3,0,0,1,0,3,0,1,0,0,0,0,492,0,0,8,4,0,0,0,0,3,0,0
"GUM",2,0,0,0,16,7,0,4,122,16,0,0,24,0,0,33,1,1,2,0,0,0,5,35,2,1,0,0,4,410,51,0,13,250,0,0,0,0,12,0,1,4,0,0,4,3,225,0,22,14,0,24,0,0,0,31,0,0,6,0,48,443,0,196,0,0,0,0,0,0,0,5,0,1,0,0,2,33,11,0,1,13,3,3,0,0,0,2,181,10,11,12,367,0,0,0,4,0,514,2,0,6,0,0,1,1,0,2,2,1,0,0,0,0,0,690,0,0,2,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,42,26,0,75,0,0,6,0,3064,0,12,293,2,14,3,32,0,3,0,2,4,0,14,0,0,9,0,0,0,0,5,0,0,0,4,0,40,0,0,0,0,0,0,0,0,1,0,2,1,14,4,3,4,0,3902,0,0,6,0,47,0,1,0,30,0,0
"GUY",146,0,0,0,0,0,0,2017,148,4,0,0,19,0,0,0,0,0,139,0,0,0,3,727,511,0,0,0,0,19234,21,0,5,32,0,0,0,0,2,0,0,2,0,0,0,0,0,0,28,10,0,0,0,0,0,7,0,0,3,0,5,0,0,2885,0,0,0,20,0,0,0,2,77,0,393,0,0,0,0,0,0,0,0,0,10,0,0,4,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,18,0,0,0,0,4,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,0,0,35,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,48178,0,45,1583,1,0,0,0,0,15,0,0
"HKG",0,13,0,0,678,3,0,0,22966,59,0,0,5,0,0,77,0,17,4,0,0,5,8,4,0,175,0,0,0,40036,68,1,15,206169,0,0,0,0,4,0,0,408,0,0,2,6,195,0,108,1,0,13,1,0,0,40,0,0,3,0,562,2,0,12895,0,0,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,1,13226,1690,434,2,0,0,2,104,0,408,1273,1,0,0,172,0,826,10,1,187,0,131,0,62,0,0,1,0,6847,0,0,0,0,2,0,0,1,7,0,0,0,0,0,6,0,12020,0,1,0,0,0,0,107,298,800,8124,263,1623,88,1,9158,1,1,1,36,104,0,0,0,16,0,0,25,0,104,1,0,24148,0,0,1,0,1,0,0,0,0,0,193,0,5,0,0,0,868,0,0,361,0,0,0,26,0,0,2,0,35456,0,0,60,0,930,0,0,0,449,0,0
"HND",11,0,0,0,0,51,0,1,130,28,0,0,29,0,0,1,1,0,2,0,0,597,47,116,0,0,0,0,0,2005,142,0,79,51,0,0,0,0,103,0,0,16505,53,0,1,1,225,0,33,122,0,109,1,0,0,593,0,0,11,0,110,0,0,170,0,0,0,0,0,0,0,10,0,1034,0,0,0,0,0,0,4,5,0,0,5,0,10,4,22,259,33,52,27,3,0,0,0,0,7,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14960,102,23,0,0,0,0,309,39,0,0,0,108,7,2,3,16,0,0,0,0,6,0,0,0,0,0,0,0,9592,0,0,0,0,0,0,0,103,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6,80770,0,0,127,0,0,0,0,1,10,0,0
"HRV",0,0,0,1,1,517,0,0,22522,22084,0,0,111,0,0,2,11,0,0,32020,0,0,30,29,0,0,0,0,14,20672,4083,0,150,5,0,0,0,0,9,0,0,2,0,0,19,421,92078,0,368,2,0,16,13,0,0,243,0,0,68,0,3279,0,0,3121,0,0,0,0,0,0,1,120,0,0,2,0,0,4,0,0,0,1239,0,0,219,0,0,6,54,13284,0,27,24,0,0,0,1,0,4,0,0,2,0,3,0,0,0,0,140,3,0,0,0,0,0,41,1460,0,11,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,106,191,0,503,0,0,9,12,1,0,393,5,0,72,1,1,0,0,4,584,62,0,0,0,0,1,0,0,0,0,224696,0,0,0,280,12526,2756,0,0,0,0,0,0,0,0,1,0,0,2,452,0,1,0,0,13709,0,0,85,0,0,0,0,0,318,0,0
"HTI",517,0,0,0,0,79,0,10,27,45,0,0,449,0,0,0,1,0,5607,0,0,4,3,26,0,0,0,0,1,15244,457,0,51,43,0,0,0,0,109,0,0,40,318,0,2,6,332,0,56,52152,0,16,0,0,0,239,0,0,2,0,5653,0,0,82,0,0,0,1075,0,0,0,27,0,2,2963,0,0,3,8,0,0,4,0,0,4,0,0,0,7,237,0,1,27,0,0,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,139,0,0,0,0,1,0,0,0,2,206,7,0,3,0,0,91,36,0,0,0,216,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,33,115146,0,0,535,126,0,0,0,0,5,0,0
"HUN",0,31,4,9,11,312,13,0,4642,2922,14,0,215,1,0,7,169,2,0,86,143,0,7,542,0,0,0,0,3,6284,2106,0,69,109,0,1,2,4,21,0,0,7,39,0,131,329,16351,0,214,7,30,14,42,0,0,125,17,5,337,0,2789,0,0,1596,17,3,0,0,0,0,0,704,0,1,0,0,0,0,0,216,0,0,25,119,143,557,145,9,2710,605,0,204,61,106,5,20,37,0,131,11,3,185,0,99,0,5,0,26,15,49,0,4,71,1,0,43,3830,1,2,1,0,8,1,1,0,2,0,26,0,1,0,1,14,1,682,185,4,63,5,74,6,10,1,0,654,0,0,30,1,26,0,4,0,18751,10609,0,44,65,0,10,0,0,1,1,2643,0,0,0,1037,77,1715,0,0,59,0,0,38,10,4,1,0,0,5,4198,4,11,457,7,12520,48,0,124,0,70,0,0,287,27,0,1
"IDN",4,22,0,0,10725,18,0,1,6411,121,0,0,280,0,0,9096,3,955,1,0,1,1,3,30,1,656,12,8,0,2548,333,3,15,29709,2,0,0,1,9,0,0,1,0,0,38,13,1570,0,116,5,140,7,202,1,0,142,0,0,36,0,488,0,0,3686,0,0,0,0,0,0,0,57,0,3,2,3,2,12592,1,0,0,55,0,1653,91,4,7,8,643,366,0,4609,2811,3,0,0,69,0,3916,3250,0,1411,0,3860,1,21,0,0,4,2,156,0,0,0,2,23,0,0,17,1,0,0,0,0,0,21,2,96535,0,24,105,0,0,0,20086,80,186,716,2460,2404,9,3,984,579,8,5,135,36,1,479,2,14371,0,21,70,0,78618,586,0,8327,5,0,0,0,65,0,0,7,14,2,257,0,30,396,13,0,119,0,0,2686,0,0,50,246,4,9,7,0,9689,0,0,20,0,468,0,1,41,360,0,1
"IND",63,8315,2,0,242919,30,0,17,16097,1853,0,4,1786,0,0,470068,18,19515,30,0,23,27,17,243,59,2248,12970,1375,64,85104,3489,1,153,3058,0,0,0,0,13,1,0,4,0,0,374,57,7965,0,1143,51,6,30,117,50,0,1466,13,2,409,385,4137,0,0,53997,0,45,0,12,0,0,4,2337,3,0,12,0,2,1969,0,2,0,153,985,0,2202,2435,304,42,5800,18543,242,2052,2930,121,1062,1,201,0,1414,36947,0,1141,37,1265,18,32820,63,1,48,26,0,0,1,131,2365,265,0,0,49,9093,0,1,128,0,0,1072,707,33035,8,178,18,0,111,1,2295,852,239995,4335,85565,1228240,207,14,649,22,64,14,54,2525,23,120,4,692,80,3,1562,419,199632,3171,0,22748,0,23,1,0,152,0,0,0,63,9,2697,0,185,0,1,0,555,92,1,193,19,88,8,490,3157,2076,587,0,222962,4,0,28,0,522,0,2,4,9191,563,1
"IRL",2,4,13,5,320,31,1,20,27161,405,1,1,1487,1,0,1034,88,16,11,10,35,0,29,312,48,37,2,119,10,4833,1694,275,53,225,2,7,3,20,18,0,2,4,2,0,874,86,7608,0,845,28,15,64,23,4,0,3418,23,7,181,1,2450,0,0,80432,4,9,0,0,1,0,0,110,0,2,0,0,14,393,6,14,0,474,14,305,0,14,10,21,1095,498,16,107,469,5,15,1,20,0,72,6,1,45,1,46,27,23,1,155,353,95,0,6,13,0,0,478,12,0,221,1,0,1,1,0,1,10,87,282,0,90,0,2,80,1,2199,311,3,4562,47,44,8,15,355,6,459,122,11,543,9,15,0,3,0,57,75,2,13,47,0,9,0,1,2,14,82,0,0,0,441,6,916,1,0,3,0,2,7,1,0,0,0,11,3,1035,75,112,26,3,18484,3,11,14,0,153,0,0,5,12463,8,26
"IRN",0,1214772,0,0,42,32,944,0,3378,1173,253,0,270,0,0,0,16,5,0,0,14,0,3,0,0,0,0,0,0,7362,656,0,10,0,0,0,0,0,10,0,0,7,0,0,48,14,14903,0,1433,8,28,9,46,0,0,237,0,0,186,0,2611,0,0,5331,0,0,0,0,0,0,0,271,0,1,0,0,0,0,0,0,0,212,0,1279,36,0,118142,2,6766,1444,0,347,884,0,0,0,0,0,0,18,0,161,0,245,0,5,0,4,23,3,0,7,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,2123,801,0,176,9,29338,5,3,29,0,26,0,0,13,0,0,0,7,0,87,614,0,3576,0,0,0,0,0,1,0,6,0,0,0,51,2,5624,0,0,49,0,0,3,362,1049,0,0,0,0,1745,0,0,322,0,26038,0,0,17,0,0,0,0,73,63,0,0
"IRQ",0,61,0,0,75,10,1,0,11155,923,0,0,9,0,0,0,26,4,0,0,0,0,2,1,0,0,0,0,1,9692,1354,0,3,0,0,0,0,0,5,0,0,1,0,0,48,48,26356,0,5347,2,3155,4,4350,35,0,225,0,4,1314,0,601,0,0,8812,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,0,0,0,101,2,137,144,147100,0,7,27708,598,0,30574,0,0,151,0,0,0,0,35,0,15367,0,24038,0,4,0,0,0,1,0,168,0,0,0,19,0,0,10,0,0,0,0,17,0,0,0,54,0,0,0,0,0,0,13343,1683,0,980,1072,185,0,1,5,0,61,0,0,21,0,1274,0,12,0,252,170,0,4333,2698,1,1,0,0,0,27,101,0,0,0,18,12,14477,0,0,1173,0,0,10,9,0,0,0,0,58,2602,0,387,4,0,20676,0,0,9,0,0,0,0,9625,33,0,0
"ISL",0,5,1,1,0,3,0,0,216,41,0,0,27,0,0,0,27,0,0,1,0,0,2,2,0,0,0,1,0,82,74,0,4,7,0,0,0,0,2,0,2,1,1,0,6,9,545,0,2277,0,1,1,1,0,0,120,0,6,49,0,79,0,0,636,0,1,0,0,0,0,0,6,0,1,0,0,1,0,1,1,0,47,8,8,22,4,0,0,8,89,0,0,3,1,1,2,0,0,4,0,0,5,0,0,0,9,0,2,74,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,139,935,1,11,0,2,0,3,15,0,40,0,0,18,0,2,0,0,0,0,30,1,0,0,0,2,0,0,0,0,32,0,0,0,13,1,1246,0,0,1,0,0,5,10,5,1,0,0,1,18,1,1,3,0,745,1,0,1,0,9,0,0,0,61,0,0
"ISR",0,408,0,1,35,2890,110,0,1118,900,1210,0,1029,0,0,1,1464,4,0,0,3241,0,16,966,0,0,0,37,1,2387,563,2,371,110,2,0,0,0,170,0,0,11,1,0,21,19,4679,1,260,22,2072,22,2400,0,0,558,56,18602,114,0,3304,0,1,2781,1911,2,0,1,0,0,0,337,0,6,1,1,0,1,7,1,0,1954,7,1958,40,6953,7652,3,0,1204,0,160,18,950,3,185,0,0,4,15,0,869,0,2328,0,1,0,1382,7,1012,0,14842,2841,0,0,286,1,0,2,0,0,0,0,0,1,0,59,0,0,19,2,0,0,0,971,64,1,25,2,32,45,82,9,0,10957,15,0,19,7,12137,1,5,2,11510,20633,0,178,93,2,0,0,0,9,2,13,0,0,0,15,2,347,0,0,1274,1,0,0,446,95,0,0,0,7723,3588,0,0,18151,433,14688,3310,0,158,0,0,0,0,37361,4077,0,1
"ITA",132,149,247,5053,258,38263,4,37,60194,11646,1,46,37192,14,35,1107,229,16,46,375,44,1,536,23037,19,19,13,122,588,62382,49060,23,2105,4568,131,31,38,71,1506,5,795,202,208,0,518,681,171542,21,2681,2997,1074,936,5523,86,2,17593,27,19946,825,1,116911,2,10,34188,2,2119,5,33,36,9,46,12051,4,41,112,5,17,527,94,1071,177,2330,65,604,1540,9966,1429,91,10048,0,52,3192,4864,20,2231,5,65,1,404,32,7,7326,15,3036,15,2737,1,38,5177,143,1,18834,95,33,32,4947,6846,10,356,2,208,0,13,24,15,1134,21,159,57,491,200,2,1145,25,8766,1028,2,2193,72,1010,151,1473,7847,2,4377,1070,26,6505,1085,1625,20,21,187,4868,1136,15,171,464,2781,78,0,4,84,1564,5461,0,9,44,1156,661,5099,2,19,74,19,11,90,3,2,41,0,12,31364,8857,384,343,77,2474,76506,32,4,8526,1,121,0,7,1284,9732,4,6
"JAM",365,0,0,0,0,3,0,1471,310,40,0,0,55,0,0,0,0,0,629,0,0,39,0,27,161,0,0,0,0,25921,155,1,4,0,0,0,0,0,8,0,0,36,243,0,3,1,475,0,45,96,0,5,0,0,0,16,0,0,12,0,76,0,0,21407,0,0,0,0,0,0,0,14,50,26,0,0,51,0,23,0,0,9,0,95,43,0,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,271,20,0,3,0,0,81,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,119988,0,34,18,30,0,0,0,0,54,0,0
"JOR",0,9,0,0,3990,17,3,0,408,63,0,0,33,0,0,90,14,461,0,20,2,0,2,17,0,1,0,0,0,525,52,0,23,19,0,0,0,0,21,0,0,1,0,0,21,7,1227,0,84,5,1037,4,18608,11,0,133,0,4,10,0,166,0,0,322,0,3,0,0,0,0,0,195,0,1,0,0,0,1,6,5,0,38,376,124,13,161,5156,1,29,439,0,0,14,1,57,0,0,0,10,1673,0,14188,0,5945,0,998,0,0,0,1,0,36,0,0,0,5,16,0,2,0,0,0,0,7,0,0,0,116,0,0,0,0,2,1,78,10,1,5,833,750,7,2,228,0,29,18,4,1,0,60913,0,1460,0,73,219,0,10144,1134,0,207,0,0,1,3,13,0,0,0,4,2,146,0,0,13089,1,0,4,0,0,0,0,0,44,162,0,146,479,0,4324,1,0,54,0,0,0,0,2300,11,0,0
"JPN",1,0,1,0,13,1136,0,8,13541,796,0,0,1469,0,0,2506,11,1,16,0,5,0,423,38176,0,93,52,0,1,25488,2289,1,321,21041,0,0,0,0,132,0,2,26,0,0,18,52,14748,0,1398,443,0,161,202,0,0,1163,1,0,341,0,5509,25,2,15071,0,56,2,0,0,0,0,227,0,123,1,364,0,3563,30,1,40,471,2186,769,304,197,0,20,18,2381,0,105,0,66,0,2,943,0,94980,5,0,1,0,364,5,271,0,5,69,6,3,0,0,0,7,1540,0,0,7,1,0,8,0,0,0,2,0,4546,0,64,0,0,20,5,2535,978,1,11889,2,322,115,1289,7366,27,123,61,144,211,652,0,3,5,0,13,312,0,36,0,0,1322,7,0,4,0,42,0,0,0,139,9,2378,0,0,0,0,0,1290,0,0,1,14,0,0,822,0,75,2,1,130009,1,0,84,0,930,0,23,0,716,22,0
